index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,hint.MoralDesert,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,treatment,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,hint,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,
1064.0,1.0,1.0,2.0,False,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,True,3735.0,24.0,45.0,83.0,0.75,0.99999999,83.0,-0.0,3667.5,81.5,1.0,3735.0,45.0,Damage Per Second 83.0,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5.0,48.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'innocent_soldier'}},0.5421457142857142,0.0,0.0,0.0,1.0,3.112021255032783e-17,0.0,0.0,1.0,1.0,1.8766194259190272e-17,0.0,6.857481987839447e-17,1.0,1.0,0.0,-1.0,1.0,True,5.5136704116109276e-17,AGONY,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8785408144291253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.308187322048559e-18,0.0,0.0,0.0,3667.5,0.0,0.0,0.0,neutral,0.0,1.0,0.0,True,1.0,1.0,None,0.0,8.051482560819146,no intent,0.0,1.0,0.053840122563216984,0.24035088306225333,1.0,RESTRICTED,None,1.0,0.5335407551520905,1.0,0.0,0.0,none,0.0,0.0,1.0,6.306702737794779e-16,1.0,0.0,0.0,0.0,0.0,0.26307961312306,0.0,1.0,VOICE,None,81.5,True,None,1.0,None,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1065.0,1.0,1.0,2.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,True,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2445.0,81.5,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5.0,82.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'innocent_soldier' 'category': 'IMMEDIATE'}},0.5034402995,0.0,0.0,0.0,1.0,2.9402866404720235e-17,1.0,1.0,1.0,1.0,4.681111291435601e-17,1.0,1.60886601221371e-16,1.0,1.0,0.0,-1.0,1.0,True,3.151069473114869e-17,AGONY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8575348846210684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.625296015714958e-19,1.0,1.0,1.0,2445.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,5.208178105528525,no intent,1.0,1.0,0.005181317575194065,0.12899952753858643,1.0,RESTRICTED,None,1.0,0.5906584961985154,1.0,1.0,1.0,none,1.0,1.0,1.0,6.553555808009842e-16,1.0,1.0,0.0,1.0,1.0,0.2824876485006108,1.0,1.0,VOICE,None,81.5,True,None,1.0,FAST,1.0,IMMEDIATE,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1066.0,1.0,1.0,2.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,False,1660.0,23.0,20.0,83.0,0.18999999999999995,0.99999999,83.0,1.0,1630.0,81.5,1.0,1660.0,20.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,4.0,82.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'intox_soldier_1' 'location': 'unspecified' 'treatment': 'Pain Medications'}},0.0,0.0,0.0,0.0,0.0,9.90330113646568e-18,0.0,0.0,0.0,0.0,5.2271921838848806e-17,0.0,6.378221721045768e-17,0.0,0.0,0.0,0.0,0.0,True,3.3088351319100086e-17,CONFUSED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974075220138462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4806737553658655e-19,0.0,0.0,0.0,30.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,7.024039402183412,no intent,0.0,0.2754781235582497,0.0051929981474668424,0.05854138893652464,0.0,RESTRICTED,Pain Medications,0.0,0.7270828475249969,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,4.808511739928442e-16,0.0,0.0,2.4486728333108824e-17,0.0,0.0,0.20691263342140942,0.0,0.0,VOICE,{'MoralDesert': 0.0},1.5,True,None,0.0,FAST,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1067.0,2.0,1.0,2.0,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,False,False,3600.0,24.0,45.0,80.0,0.75,0.99999999,80.0,-0.0,3600.0,80.0,1.0,3600.0,45.0,Damage Per Second 80.0,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5.0,48.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'intox_soldier_2'}},0.661780866417665,0.0,0.0,0.0,1.0,8.012344526598183e-18,0.0,0.0,1.0,0.0,8.012344526598183e-18,0.0,1.2819751242557092e-16,1.0,1.0,1.6024689053196365e-17,-1.0,1.0,None,4.006172263299091e-18,UNRESPONSIVE,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07077786484000001,0.0,1.0,0.12400059432111528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0030861316495456e-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,neutral,0.0,1.0,0.0,False,1.0,1.0,None,0.0,9.666031817309092,no intent,0.0,0.11968234895556581,0.025773032440000024,0.06876893242000001,1.0,None,None,1.0,0.5407521542977808,1.0,0.0,0.0,somewhat indirect,1.0,0.0,1.0,1.0255800994045674e-15,1.0,0.0,0.0,0.0,0.0,0.033429999999999994,0.0,1.0,None,None,0.0,False,None,1.0,None,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1068.0,2.0,1.0,2.0,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,2445.0,24.0,30.0,81.5,0.18999999999999995,0.99999999,81.5,-0.0,2400.0,80.0,1.0,2445.0,30.0,Damage Per Second 81.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5.0,82.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'intox_soldier_2' 'category': 'EXPECTANT'}},0.21084119501000004,0.0,0.0,0.0,1.0,3.800588715305073e-18,1.0,1.0,1.0,1.0,4.965068306494546e-17,1.0,6.080941944488117e-17,1.0,1.0,0.0,-1.0,1.0,True,4.3885418357208765e-17,CONFUSED,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7974075220138462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.7507358941313415e-19,1.0,1.0,1.0,45.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.024039402183412,no intent,1.0,0.2754781235582497,0.0051929981474668424,0.058541388936524635,1.0,RESTRICTED,None,1.0,0.7270828475249969,1.0,1.0,1.0,somewhat indirect,1.0,1.0,1.0,0.0,1.0,1.0,2.482534153247273e-17,1.0,1.0,0.20691263342140945,1.0,1.0,VOICE,None,1.5,True,None,1.0,FAST,1.0,EXPECTANT,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1069.0,2.0,1.0,2.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,2852.5,23.0,35.0,81.5,0.18999999999999995,0.99999999,81.5,1.0,2800.0,80.0,1.0,2852.5,35.0,Damage Per Second 81.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,3.0,82.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'intox_soldier_2' 'location': 'left face' 'treatment': 'Nasopharyngeal airway'}},0.0,0.0,0.0,0.0,0.0,9.09947235999344e-18,0.0,0.0,0.0,0.0,5.716856438735954e-17,0.0,5.716856438735954e-17,0.0,0.0,0.0,0.0,0.0,True,4.2876423290519655e-17,CONFUSED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974075220138462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.511572993685796e-19,0.0,0.0,0.0,52.5,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,7.024039402183412,no intent,0.0,0.2754781235582497,0.0051929981474668424,0.058541388936524635,0.0,RESTRICTED,Nasopharyngeal airway,0.0,0.7270828475249969,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,3.4572298098179876e-16,0.0,0.0,3.204937810639273e-17,0.0,0.0,0.20691263342140945,0.0,0.0,VOICE,{'MoralDesert': 0.0},1.5,True,None,0.0,FAST,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1070.0,2.0,0.0,2.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,True,2445.0,24.0,30.0,81.5,0.18999999999999995,0.99999999,81.5,-0.0,2445.0,81.5,1.0,2445.0,30.0,Damage Per Second 81.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5.0,82.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'innocent_soldier' 'category': 'DELAYED'}},0.019701995000000028,-6.311836952447814,-0.0946639203313491,0.0,1.0,-1.2819751242557092e-16,1.0,1.0,1.0,1.0,-1.2819751242557092e-16,1.0,-2.3551386880256624e-16,1.0,1.0,-7.850462293418876e-17,-1.0,1.0,True,-7.850462293418876e-17,AGONY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8575348846210684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.23776861244768e-17,1.0,1.0,1.0,2445.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,5.208178105528525,no intent,1.0,1.0,0.0051813175751940655,0.12899952753858646,1.0,RESTRICTED,None,1.0,0.5906584961985153,1.0,1.0,1.0,none,1.0,1.0,1.0,-1.5888218580782547e-15,1.0,1.0,-9.064933036736789e-17,1.0,1.0,0.2824876485006108,1.0,1.0,VOICE,None,81.5,True,None,1.0,FAST,1.0,DELAYED,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1071.0,2.0,1.0,3.0,False,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,False,False,3667.5,24.0,45.0,81.5,0.75,0.99999999,81.5,-0.0,3667.5,81.5,1.0,3667.5,45.0,Damage Per Second 81.5,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5.0,48.0,3.0,{'name': 'SITREP' 'params': {}},0.698,0.0,0.0,0.0,-1.0,-1.2819751242557092e-16,-1.0,-1.0,-1.0,-1.0,-1.2819751242557092e-16,-1.0,-2.3551386880256624e-16,-1.0,-1.0,-7.850462293418876e-17,-1.0,-1.0,None,-7.850462293418876e-17,None,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7097806919040929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7.23776861244768e-17,-1.0,-1.0,-1.0,-9450.0,-1.0,-1.0,-1.0,None,-1.0,-1.0,-1.0,None,-1.0,-1.0,None,-1.0,-7.465286142106191,None,-1.0,-1.0,-0.16961494418259024,-0.5561184531760365,-1.0,None,None,-1.0,-0.47600610594379145,-1.0,-1.0,-1.0,None,-1.0,-1.0,-1.0,-1.5888218580782547e-15,-1.0,-1.0,-9.064933036736789e-17,-1.0,-1.0,-0.610964637310027,-1.0,-1.0,None,None,-81.5,None,None,-1.0,None,-1.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1072.0,1.0,1.0,2.0,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,False,3667.5,24.0,45.0,81.5,0.75,0.99999999,81.5,-0.0,3667.5,81.5,1.0,3667.5,45.0,Damage Per Second 81.5,probability burn death: 50.0 % probability bleed out: 0.0 % probability asphixia: 50.0 % probability death: 75.0 %,0.75,0.75,5.0,48.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'intox_soldier_1'}},0.48936279744787237,0.0,0.0,0.0,1.0,8.108127678871467e-18,0.0,0.0,1.0,0.0,1.8720160840335698e-17,0.0,1.0085090738036506e-16,1.0,1.0,7.714017668309276e-18,-1.0,1.0,None,5.475010195971332e-18,UNRESPONSIVE,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07077786484,0.0,1.0,0.12400059432111527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.269512642553649e-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,neutral,0.0,1.0,0.0,False,1.0,1.0,None,0.0,9.666031817309092,no intent,0.0,0.1196823489555658,0.025773032440000024,0.06876893242,1.0,None,None,1.0,0.5407521542977808,1.0,0.0,0.0,somewhat indirect,1.0,0.0,1.0,5.536203110770286e-16,1.0,0.0,1.408802103010297e-17,0.0,0.0,0.03343,0.0,1.0,None,None,0.0,False,None,1.0,None,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1073.0,1.0,1.0,2.0,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,False,2490.0,24.0,30.0,83.0,0.18999999999999995,0.99999999,83.0,-0.0,2445.0,81.5,1.0,2490.0,30.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5.0,82.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'intox_soldier_1' 'category': 'DELAYED'}},0.6130922692307692,0.0,0.0,0.0,1.0,8.713557502308415e-18,1.0,1.0,1.0,1.0,4.1692628027712497e-17,1.0,5.760664408413727e-17,1.0,1.0,0.0,-1.0,1.0,True,2.6480861599149322e-17,CONFUSED,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7974075220138462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1661717460387282e-18,1.0,1.0,1.0,45.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.024039402183411,no intent,1.0,0.27547812355824963,0.0051929981474668424,0.058541388936524635,1.0,RESTRICTED,None,1.0,0.7270828475249969,1.0,1.0,1.0,somewhat indirect,1.0,1.0,1.0,5.863978562934633e-16,1.0,1.0,5.258743071175586e-17,1.0,1.0,0.20691263342140945,1.0,1.0,VOICE,None,1.5,True,None,1.0,FAST,1.0,DELAYED,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1074.0,1.0,1.0,2.0,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,True,1660.0,23.0,20.0,83.0,0.18999999999999995,0.99999999,83.0,1.0,1630.0,81.5,1.0,1660.0,20.0,Damage Per Second 83.0,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,4.0,82.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'innocent_soldier' 'location': 'unspecified' 'treatment': 'Pain Medications'}},1.0,0.0,0.0,0.0,0.0,2.2093745619843696e-17,0.0,0.0,0.0,0.0,3.49498312366057e-17,0.0,1.1559570925659543e-16,0.0,0.0,0.0,1.0,0.0,True,3.49498312366057e-17,AGONY,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8575348846210684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762843301750341e-19,1.0,0.0,1.0,1630.0,0.0,0.0,1.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,5.208178105528525,no intent,0.0,1.0,0.005181317575194065,0.12899952753858643,0.0,RESTRICTED,Pain Medications,0.0,0.5906584961985154,0.0,0.0,0.0,none,1.0,0.0,0.0,4.86718775817244e-16,0.0,1.0,0.0,0.0,0.0,0.2824876485006108,0.0,0.0,VOICE,{'MoralDesert': 1.0},81.5,True,None,0.0,FAST,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
1075.0,2.0,1.0,2.0,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,False,False,2445.0,24.0,30.0,81.5,0.18999999999999995,0.99999999,81.5,-0.0,2400.0,80.0,1.0,2445.0,30.0,Damage Per Second 81.5,probability burn death: 10.0 % probability bleed out: 0.0 % probability asphixia: 10.0 % probability death: 18.999999999999993 %,0.18999999999999995,0.18999999999999995,5.0,82.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'intox_soldier_2' 'category': 'MINIMAL'}},0.40494020000000003,0.0,0.0,0.0,1.0,1.0971354589302191e-17,1.0,1.0,1.0,1.0,0.0,1.0,4.965068306494546e-17,1.0,1.0,0.0,-1.0,1.0,True,3.0404709722440586e-17,CONFUSED,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7974075220138462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0622968402425924e-18,1.0,1.0,1.0,45.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.024039402183412,no intent,1.0,0.27547812355824963,0.0051929981474668424,0.058541388936524635,1.0,RESTRICTED,None,1.0,0.7270828475249969,1.0,1.0,1.0,somewhat indirect,1.0,1.0,1.0,3.9720546451956367e-16,1.0,1.0,3.0404709722440586e-17,1.0,1.0,0.20691263342140942,1.0,1.0,VOICE,None,1.5,True,None,1.0,FAST,1.0,MINIMAL,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
