probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
13067,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,3,1,Hourly,1593,0,Owns,16,25,52,10,100,200,0,100,RISK,low
13068,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,1,2,Hourly,4519,1,Owns,26,50,53,100,0,10,200,100,RISK,low
13069,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,2,1,1,Bonus,2639,0,Rents,16,31,54,10,100,200,0,100,RISK,low
13070,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,3,1,Hourly,2563,1,Rents,35,26,75,0,100,200,10,100,RISK,low
13071,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,2,3,2,Bonus,2810,1,Owns,35,49,60,10,0,200,100,100,RISK,low
13072,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,1,2,Hourly,2954,1,Owns,39,40,57,200,100,0,10,100,RISK,low
13073,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,3,1,Hourly,2299,1,Owns,31,36,56,0,100,10,200,100,RISK,low
13074,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,2,3,Hourly,1155,0,Rents,16,49,59,0,200,10,100,100,RISK,low
13075,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,3,1,Bonus,1856,1,Rents,31,20,55,200,100,10,0,100,RISK,low
13076,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,2,1,Salaried,3352,1,Rents,18,48,52,100,10,0,200,100,RISK,low
13077,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,1,2,Hourly,3735,1,Owns,34,33,56,200,10,0,100,100,RISK,low
13078,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,1,3,Salaried,1125,1,Rents,18,23,53,0,200,10,100,100,RISK,low
13079,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,2,1,Bonus,4695,0,Owns,15,38,56,0,10,100,200,100,RISK,low
13080,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,2,2,Salaried,1210,0,Rents,38,24,64,200,10,100,0,100,RISK,low
13081,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,2,1,Bonus,3149,0,Owns,17,29,55,100,200,10,0,100,RISK,low
13082,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,2,2,Bonus,3757,0,Rents,18,26,51,200,100,10,0,100,RISK,low
13083,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,3,2,Salaried,4038,1,Rents,28,36,62,0,100,10,200,100,RISK,low
13084,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,1,3,Bonus,381,0,Owns,20,38,64,0,100,10,200,100,RISK,low
13085,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,1,2,Hourly,2879,1,Rents,37,31,55,200,100,0,10,100,RISK,low
13086,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,1,1,Hourly,2246,0,Owns,38,31,59,200,100,10,0,100,RISK,low
13087,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,2,1,Hourly,3337,0,Rents,18,47,55,200,0,10,100,100,RISK,low
13088,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,1,2,Hourly,874,0,Owns,38,41,60,10,0,100,200,100,RISK,low
13089,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,2,1,1,Hourly,4470,1,Owns,16,35,73,0,100,200,10,100,RISK,low
13090,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,3,1,Hourly,3252,1,Owns,24,24,60,0,100,10,200,100,RISK,low
13091,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,1,2,Hourly,176,1,Rents,23,43,57,200,100,10,0,100,RISK,low
13092,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,3,1,Hourly,3681,1,Owns,17,25,52,10,0,100,200,100,RISK,low
13093,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,2,3,Hourly,1019,1,Owns,35,50,53,0,10,200,100,100,RISK,low
13094,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,2,1,Bonus,4493,1,Owns,39,31,54,10,0,100,200,100,RISK,low
13095,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,3,1,Salaried,1012,1,Owns,34,26,75,200,10,100,0,100,RISK,low
13096,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,2,1,Bonus,1248,1,Rents,18,49,60,0,200,100,10,100,RISK,low
13097,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1214,0,Owns,17,40,57,0,10,200,100,100,RISK,low
13098,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,1,1,Salaried,2852,1,Rents,18,36,56,100,200,10,0,100,RISK,low
13099,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,1,1,Bonus,1440,1,Owns,24,49,59,200,10,0,100,100,RISK,low
13100,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,3,1,Bonus,2951,0,Owns,26,20,55,200,100,0,10,100,RISK,low
13101,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,2,4,Salaried,4377,0,Rents,46,73,76,100,0,10,200,100,RISK,low
13102,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,4,2,Salaried,1919,0,Owns,48,61,80,100,10,0,200,100,RISK,low
13103,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,2,Salaried,4671,1,Rents,57,53,77,100,0,200,10,100,RISK,low
13104,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,2,Bonus,1139,0,Owns,52,65,80,200,100,10,0,100,RISK,low
13105,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,3,Bonus,3085,0,Rents,45,54,88,200,0,100,10,100,RISK,low
13106,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,3,Salaried,912,1,Rents,61,58,79,10,200,0,100,100,RISK,low
13107,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,3,Hourly,3561,1,Owns,51,56,75,100,10,200,0,100,RISK,low
13108,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,2,Hourly,4350,0,Rents,40,64,87,100,0,200,10,100,RISK,low
13109,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,4,Salaried,3664,0,Owns,39,65,88,10,100,0,200,100,RISK,low
13110,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,3,3,Bonus,1972,1,Owns,62,60,80,200,100,0,10,100,RISK,low
13111,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,4,4,Salaried,1235,1,Rents,55,60,83,200,100,10,0,100,RISK,low
13112,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,3,3,Bonus,2294,1,Owns,47,72,79,100,10,200,0,100,RISK,low
13113,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,4,3,Salaried,4592,1,Rents,62,68,84,0,100,200,10,100,RISK,low
13114,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,4,Hourly,2183,1,Owns,37,63,98,0,100,10,200,100,RISK,low
13115,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,4,3,Salaried,1622,1,Rents,42,55,84,100,10,0,200,100,RISK,low
13116,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,3,4,Salaried,4259,1,Rents,37,70,81,100,0,10,200,100,RISK,low
13117,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,3,4,Salaried,4138,0,Owns,62,55,76,100,200,0,10,100,RISK,low
13118,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,4,Bonus,2742,0,Owns,64,75,77,0,100,200,10,100,RISK,low
13119,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,4,Bonus,4027,1,Rents,43,60,78,0,100,200,10,100,RISK,low
13120,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,2,Bonus,3643,0,Rents,59,56,100,0,10,100,200,100,RISK,low
13121,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,2,Salaried,1855,0,Rents,63,74,85,100,0,200,10,100,RISK,low
13122,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,2,3,Bonus,4199,0,Owns,57,67,81,10,0,200,100,100,RISK,low
13123,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,3,2,Salaried,358,0,Rents,50,64,80,100,0,10,200,100,RISK,low
13124,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,3,Salaried,2175,0,Owns,59,75,83,100,200,0,10,100,RISK,low
13125,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,2,Bonus,2804,0,Owns,48,51,79,0,100,200,10,100,RISK,low
13126,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,4,Bonus,2793,1,Owns,63,73,76,100,10,0,200,100,RISK,low
13127,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,2,Salaried,1366,0,Owns,56,61,80,0,100,10,200,100,RISK,low
13128,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,4,4,Salaried,3990,0,Rents,53,53,77,100,200,10,0,100,RISK,low
13129,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,3,3,Salaried,1625,0,Owns,60,65,80,200,0,100,10,100,RISK,low
13130,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,3,Hourly,1178,0,Owns,35,54,88,10,100,0,200,100,RISK,low
13131,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,2,Hourly,2665,0,Rents,41,58,79,10,0,100,200,100,RISK,low
13132,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,2,Hourly,4144,0,Owns,44,56,75,200,100,0,10,100,RISK,low
13133,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,4,3,Hourly,2547,1,Owns,55,64,87,0,100,200,10,100,RISK,low
13134,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,2,Hourly,152,1,Owns,58,65,88,100,200,0,10,100,RISK,low
13135,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,2,3,Bonus,2909,1,Rents,45,60,80,100,200,10,0,100,RISK,low
13136,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,3,Bonus,2404,1,Owns,49,60,83,200,10,0,100,100,RISK,low
13137,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,4,Bonus,144,1,Owns,46,72,79,200,0,100,10,100,RISK,low
13138,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,2,Hourly,2250,0,Owns,48,68,84,100,200,10,0,100,RISK,low
13139,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,3,3,Hourly,4826,0,Owns,47,63,98,200,100,0,10,100,RISK,low
13140,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,3,Salaried,792,0,Owns,50,55,84,200,10,0,100,100,RISK,low
13141,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,2,3,Hourly,3429,0,Rents,58,70,81,0,100,200,10,100,RISK,low
13142,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,3,4,Hourly,1596,1,Owns,50,55,76,0,100,10,200,100,RISK,low
13143,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,3,Salaried,83,1,Owns,40,75,77,100,0,10,200,100,RISK,low
13144,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,4,Salaried,3601,0,Owns,38,60,78,100,10,0,200,100,RISK,low
13145,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,2,4,Bonus,861,0,Owns,58,56,100,200,10,0,100,100,RISK,low
13146,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,4,4,Salaried,2240,1,Rents,59,74,85,0,200,100,10,100,RISK,low
13147,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,2,Hourly,2384,0,Rents,37,67,81,200,10,100,0,100,RISK,low
13148,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,3,3,Bonus,2363,1,Rents,52,64,80,100,200,10,0,100,RISK,low
13149,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,4,2,Salaried,4539,0,Owns,45,75,83,100,10,200,0,100,RISK,low
13150,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,2,Bonus,489,0,Rents,45,51,79,200,100,10,0,100,RISK,low
13151,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,4,Bonus,4623,1,Owns,40,73,76,10,0,200,100,100,RISK,low
13152,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,2,Salaried,153,1,Owns,36,61,80,10,100,0,200,100,RISK,low
13153,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,4,Salaried,3954,0,Owns,38,53,77,10,200,0,100,100,RISK,low
13154,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,3,Salaried,4742,0,Rents,35,65,80,0,10,200,100,100,RISK,low
13155,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,2,3,Hourly,3289,0,Rents,59,54,88,100,0,10,200,100,RISK,low
13156,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,3,3,Bonus,3409,1,Rents,54,58,79,200,100,0,10,100,RISK,low
13157,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,4,3,Bonus,3179,0,Rents,42,56,75,100,0,10,200,100,RISK,low
13158,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,4,Bonus,4271,0,Rents,43,64,87,10,200,0,100,100,RISK,low
13159,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,2,Hourly,4605,1,Rents,46,65,88,10,200,0,100,100,RISK,low
13160,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,4,4,Salaried,3042,1,Rents,37,60,80,10,100,0,200,100,RISK,low
13161,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,4,3,Hourly,170,0,Rents,61,60,83,10,0,200,100,100,RISK,low
13162,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,3,4,Salaried,2062,0,Rents,40,72,79,200,0,10,100,100,RISK,low
13163,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,4,Bonus,1962,0,Rents,35,68,84,100,10,200,0,100,RISK,low
13164,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,3,2,Bonus,1006,0,Owns,50,63,98,0,200,10,100,100,RISK,low
13165,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,3,4,Salaried,4555,0,Rents,42,55,84,100,0,200,10,100,RISK,low
13166,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,3,Bonus,458,0,Rents,46,70,81,100,10,200,0,100,RISK,low
13167,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,3,Hourly,1593,0,Owns,36,55,76,10,0,200,100,100,RISK,low
13168,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4519,1,Owns,48,75,77,100,10,0,200,100,RISK,low
13169,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,3,3,Bonus,2639,0,Rents,36,60,78,200,0,10,100,100,RISK,low
13170,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,4,3,Hourly,2563,1,Rents,59,56,100,10,100,200,0,100,RISK,low
13171,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,4,Bonus,2810,1,Owns,58,74,85,100,10,0,200,100,RISK,low
13172,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,3,4,Hourly,2954,1,Owns,64,67,81,0,10,100,200,100,RISK,low
13173,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,4,3,Hourly,2299,1,Owns,54,64,80,100,10,200,0,100,RISK,low
13174,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,4,4,Hourly,1155,0,Rents,37,75,83,10,0,200,100,100,RISK,low
13175,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,3,Bonus,1856,1,Rents,55,51,79,100,200,10,0,100,RISK,low
13176,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,3,Salaried,3352,1,Rents,38,73,76,0,10,100,200,100,RISK,low
13177,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,2,3,Hourly,3735,1,Owns,58,61,80,0,100,10,200,100,RISK,low
13178,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,3,4,Salaried,1125,1,Rents,38,53,77,0,10,200,100,100,RISK,low
13179,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,2,Bonus,4695,0,Owns,35,65,80,0,100,10,200,100,RISK,low
13180,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,4,Salaried,1210,0,Rents,62,54,88,100,200,10,0,100,RISK,low
13181,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,4,2,Bonus,3149,0,Owns,37,58,79,0,10,200,100,100,RISK,low
13182,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,4,Bonus,3757,0,Rents,38,56,75,10,0,200,100,100,RISK,low
13183,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,4,Salaried,4038,1,Rents,51,64,87,100,200,0,10,100,RISK,low
13184,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,3,4,Bonus,381,0,Owns,41,65,88,200,10,100,0,100,RISK,low
13185,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,3,3,Hourly,2879,1,Rents,61,60,80,0,10,200,100,100,RISK,low
13186,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,3,2,Hourly,2246,0,Owns,62,60,83,100,0,10,200,100,RISK,low
13187,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,4,3,2,Hourly,3337,0,Rents,39,72,79,200,100,10,0,100,RISK,low
13188,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,3,4,Hourly,874,0,Owns,63,68,84,100,10,0,200,100,RISK,low
13189,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4470,1,Owns,36,63,98,0,200,100,10,100,RISK,low
13190,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,3,Hourly,3252,1,Owns,46,55,84,0,200,10,100,100,RISK,low
13191,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,2,3,Hourly,176,1,Rents,45,70,81,10,200,100,0,100,RISK,low
13192,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,4,2,Hourly,3681,1,Owns,38,55,76,200,0,100,10,100,RISK,low
13193,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,4,Hourly,1019,1,Owns,59,75,77,10,200,0,100,100,RISK,low
13194,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,3,Bonus,4493,1,Owns,64,60,78,10,200,100,0,100,RISK,low
13195,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,2,Salaried,1012,1,Owns,58,56,100,100,0,10,200,100,RISK,low
13196,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,4,3,Bonus,1248,1,Rents,39,74,85,200,100,10,0,100,RISK,low
13197,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,3,3,Salaried,1214,0,Owns,37,67,81,100,10,200,0,100,RISK,low
13198,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,3,3,2,Salaried,2852,1,Rents,38,64,80,100,10,0,200,100,RISK,low
13199,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,3,2,2,Bonus,1440,1,Owns,46,75,83,10,100,0,200,100,RISK,low
13200,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,2,4,3,Bonus,2951,0,Owns,48,51,79,10,0,100,200,100,RISK,low
13201,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,0,1,Salaried,4377,0,Rents,4,9,1,10,0,100,200,200,RISK,low
13202,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,0,Salaried,1919,0,Owns,4,4,5,10,100,200,0,200,RISK,low
13203,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,0,Salaried,4671,1,Rents,7,1,2,0,100,200,10,200,RISK,low
13204,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,0,Bonus,1139,0,Owns,6,6,5,0,100,10,200,200,RISK,low
13205,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,1,0,Bonus,3085,0,Rents,3,1,13,0,200,10,100,200,RISK,low
13206,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,1,0,Salaried,912,1,Rents,9,3,4,0,10,100,200,200,RISK,low
13207,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,0,Hourly,3561,1,Owns,5,2,0,10,200,0,100,200,RISK,low
13208,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,0,Hourly,4350,0,Rents,2,5,12,0,200,100,10,200,RISK,low
13209,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,1,Salaried,3664,0,Owns,1,6,13,100,10,200,0,200,RISK,low
13210,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,0,Bonus,1972,1,Owns,9,4,5,200,0,10,100,200,RISK,low
13211,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,1,Salaried,1235,1,Rents,7,4,8,10,200,0,100,200,RISK,low
13212,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,0,0,Bonus,2294,1,Owns,4,9,4,100,0,200,10,200,RISK,low
13213,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,0,Salaried,4592,1,Rents,9,7,9,0,10,100,200,200,RISK,low
13214,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,1,Hourly,2183,1,Owns,1,5,23,0,100,200,10,200,RISK,low
13215,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,0,Salaried,1622,1,Rents,2,1,9,10,0,200,100,200,RISK,low
13216,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4259,1,Rents,1,8,6,100,200,0,10,200,RISK,low
13217,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,0,1,Salaried,4138,0,Owns,9,2,1,100,200,0,10,200,RISK,low
13218,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,0,1,Bonus,2742,0,Owns,10,10,2,10,200,0,100,200,RISK,low
13219,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,0,1,Bonus,4027,1,Rents,3,4,3,0,100,200,10,200,RISK,low
13220,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,0,0,Bonus,3643,0,Rents,8,2,25,10,200,100,0,200,RISK,low
13221,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,0,Salaried,1855,0,Rents,9,10,10,10,0,100,200,200,RISK,low
13222,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,0,0,Bonus,4199,0,Owns,7,7,6,10,200,100,0,200,RISK,low
13223,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,0,0,Salaried,358,0,Rents,5,5,5,200,100,0,10,200,RISK,low
13224,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,0,Salaried,2175,0,Owns,8,10,8,10,100,0,200,200,RISK,low
13225,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,0,0,Bonus,2804,0,Owns,4,0,4,100,0,200,10,200,RISK,low
13226,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,1,0,Bonus,2793,1,Owns,9,9,1,10,0,200,100,200,RISK,low
13227,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,0,Salaried,1366,0,Owns,7,4,5,200,0,100,10,200,RISK,low
