type,prompt,action1,tag,treatment,location,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,0,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,6,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,7,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,8,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,5,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,7,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,2,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,8,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,2,10,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,CHECK_RESPIRATION,,None,,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,10,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,5,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,10,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,6,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,8,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,1,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,8,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,9,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,NASOPHARYNGEAL_AIRWAY,UNSPECIFIED,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,1,8,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,10,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,1,7,1,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,0,9,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,8,5,3
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,8,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,7,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,8,10,1,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,7,6,3
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,9,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,5,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,1,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,9,4
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,8,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,5,6,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,5,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,0,6
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,8,1,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,2,8,2,4
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,10,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,2,10,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,8,3
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,6,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,5,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,7,5,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,3,8,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,8,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,2,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,1,3,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,5,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,1,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,1,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,10,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,4,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,6,8
