,type,prompt,action1,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,All Predictors,HRA Strategy,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,BasicKnowledge,TimePressure,RiskAversion,ProtocolFocus,Fairness,Utilitarianism
295,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,4,7,7,8
296,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,7,10,4
297,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,7,10,4
298,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,10,10,3
299,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,10,10,3
0,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,10,7,6
1,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,10,7,6
2,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
3,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
4,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,7,4
5,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,7,4
6,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,7,10,3
7,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,7,10,3
8,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,10,10,6
9,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,10,10,6
10,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,10,10,6
11,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,10,10,6
12,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,10,6
13,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,10,6
14,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,0,10,8
15,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,0,10,8
16,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,6,10,10,5
17,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,6,10,10,5
18,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,7,6
19,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,7,6
20,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,7,8,6
21,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,7,8,6
22,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
23,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
24,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,5,3
25,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,5,3
26,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,7,7,4
27,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,7,7,4
28,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
29,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,5
30,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,10,7
31,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,10,7
32,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,7,10,7
33,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,7,10,7
34,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,10,10,6
35,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,10,10,6
36,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,10,2
37,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,10,2
38,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,10,7,2,5
39,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,10,7,2,5
40,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,10,7,10,6
41,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,10,7,10,6
42,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,10,6
43,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,10,6
44,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,0,5,6
45,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,0,5,6
46,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,3,10,6
47,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,3,10,6
48,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,10,3,10,6
49,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,10,3,10,6
50,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,8,6
51,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,8,6
52,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,3,10,6
53,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,3,10,6
54,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,7,10,6
55,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,7,10,6
56,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,10,10,7
57,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,10,10,7
58,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,7,10,5
59,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,7,10,5
60,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,7,8,3
61,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,7,8,3
62,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,7,10,4
63,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,7,10,4
64,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,7,5,4
65,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,7,5,4
66,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,10,3
67,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,10,3
68,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,9,7,10,4
69,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,9,7,10,4
70,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,10,10,7
71,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,10,10,7
72,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,8,1
73,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,8,1
74,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,7,10,6
75,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,7,10,6
76,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,3,7,1
77,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,3,7,1
78,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,7,8,6
79,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,7,8,6
80,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,9,3,0,4
81,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,9,3,0,4
82,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,7,8,3
83,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,7,8,3
84,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,7,8,8
85,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,7,8,8
86,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,2,3,7,7
87,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,2,3,7,7
88,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,7,10,8
89,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,7,10,8
90,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,3,10,5
91,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,3,10,5
92,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,6,0,7,3
93,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,6,0,7,3
94,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,0,10,7
95,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,0,10,7
96,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,5,7,7,6
97,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,5,7,7,6
98,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,3,7,5
99,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,3,7,5
100,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,10,5
101,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,10,5
102,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,3,10,4
103,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,3,10,4
104,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,9,3,10,7
105,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,9,3,10,7
106,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,9,7,10,4
107,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,9,7,10,4
108,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,10,7,5
109,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,10,7,5
110,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,7,10,5
111,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,7,10,5
112,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,10,10,6
113,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,10,10,6
114,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,6,7,5,4
115,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,6,7,5,4
116,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,0,5,4
117,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,5,0,5,4
118,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,0,3,10,5
119,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,0,3,10,5
120,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
121,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6,7,10,6
122,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,7,8,5
123,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,7,8,5
124,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,10,8,2
125,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,10,8,2
126,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,8,7,10,3
127,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,8,7,10,3
128,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,9,7,10,6
129,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,9,7,10,6
130,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,8,3,7,8
131,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,8,3,7,8
132,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,10,7,2,3
133,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,10,7,2,3
134,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,8,6
135,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,7,8,6
136,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,10,10,10,9
137,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,10,10,10,9
138,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,8,3,7,5
139,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,8,3,7,5
140,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,6,7,10,6
141,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,6,7,10,6
142,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,7,10,4
143,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,7,10,4
144,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,10,8,6
145,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,10,8,6
146,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,0,10,7
147,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,0,10,7
148,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,7,5,4
149,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,9,7,5,4
150,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,3,7,4
151,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,3,7,4
152,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,7,3,3
153,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,8,7,3,3
154,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,9,7,10,3
155,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,9,7,10,3
156,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,3,8,4
157,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,3,8,4
158,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,7,10,7
159,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,7,10,7
160,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,9,7,8,6
161,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,9,7,8,6
162,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,5,7,3,1
163,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,5,7,3,1
164,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,5,5
165,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,10,5,5
166,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,7,10,6
167,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,7,10,6
168,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,1,3,7,5
169,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,1,3,7,5
170,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,10,7,7,5
171,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,10,7,7,5
172,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,4,3,10,6
173,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,4,3,10,6
174,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,6,3,10,4
175,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,6,3,10,4
176,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,9,3,7,4
177,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,9,3,7,4
178,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,4
179,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,4
180,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,7
181,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,7
182,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,3,8,5
183,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,8,3,8,5
184,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,5,3
185,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,5,3
186,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,3,8,6
187,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,3,8,6
188,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,9,3,10,4
189,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,9,3,10,4
190,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,8,3,10,2
191,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,8,3,10,2
192,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,3,10,5
193,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,3,10,5
194,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,3,8,6
195,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,5,3,8,6
196,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,10,5,3
197,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,10,5,3
198,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,7,6
199,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,7,6
200,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,10,10,2
201,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,10,10,2
202,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,8,6
203,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,7,8,6
204,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,4,7,2,6
205,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,4,7,2,6
206,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,9,7,10,4
207,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,9,7,10,4
208,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,10,7
209,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,3,10,7
210,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,7,5,2
211,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1,7,5,2
212,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,0,10,5
213,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,0,10,5
214,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,9,7,10,6
215,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,9,7,10,6
216,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,7,10,5
217,MultipleChoice,What do you do?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,9,7,10,5
