index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,unvisited_count,injured_count,others_tagged_or_uninjured,questioning,assessing,treating,tagging,leaving,hash,action,feedback.count,feedback.MoralDesert.min,feedback.MoralDesert.max,feedback.MoralDesert.average,feedback_delta.MoralDesert.min,feedback_delta.MoralDesert.max,feedback_delta.MoralDesert.average,feedback_delta.count,hint.MoralDesert,treatment
623,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
624,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
625,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
626,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
627,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
628,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
629,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
630,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
631,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
632,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
633,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
634,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
635,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
636,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
637,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
638,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
639,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
640,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
641,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
642,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
643,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
644,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
645,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
646,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
647,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
648,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
649,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
650,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
651,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
652,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
653,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
654,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
655,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
656,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
657,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
658,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
659,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
660,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
661,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
662,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
663,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
664,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
665,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
666,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
667,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
668,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
669,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
670,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
671,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
672,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
673,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
674,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
675,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
676,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
677,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
678,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
679,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
680,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
681,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
682,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
683,None,None,None,None,None,None,None,None,None,2,0,2,True,False,False,False,False,-3588685332014037619,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
684,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
685,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
686,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
687,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
688,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
689,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
690,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
691,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
692,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
693,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
694,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
695,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
696,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
697,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
698,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
699,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
700,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
701,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
702,None,None,None,None,None,None,None,None,None,2,0,2,True,False,False,False,False,-3588685332014037619,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
703,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
704,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
705,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
706,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
707,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
708,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
709,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
710,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
711,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
712,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
713,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
714,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
715,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
716,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
717,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
718,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
719,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
720,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
721,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
722,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
723,None,None,None,None,None,None,None,None,None,2,0,2,True,False,False,False,False,-3588685332014037619,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
724,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
725,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
726,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
727,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
728,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
729,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
730,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
731,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
732,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
733,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
734,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
735,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
736,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
737,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
738,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
739,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
740,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
741,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
742,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,True,False,False,86695841514528451,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
743,None,False,False,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,2128433070369334674,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
744,None,False,True,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,-7003942048526869832,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
745,None,False,False,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,2464378659521489621,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
746,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
747,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
748,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
749,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
