index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,avpu,intent,directness_of_causality,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,entropy,entropyDeath,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,entropy.stdev,entropyDeath.stdev,pDeath.stdev,pPain.stdev,pBrainInjury.stdev,pAirwayBlocked.stdev,pInternalBleeding.stdev,pExternalBleeding.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,category,HRA Strategy.time-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.time-system.tallying,HRA Strategy.time-resources-system.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.one-bounce,HRA Strategy.time-system.exhaustive,HRA Strategy.time-resources.tallying,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-system.tallying,HRA Strategy.time-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.satisfactory,HRA Strategy.resources-system.take-the-best,hint.MoralDesert,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.resources-risk_reward_ratio.satisfactory,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.one-bounce,hint,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.exhaustive,treatment,HRA Strategy.resources-system.satisfactory,HRA Strategy.time-resources.take-the-best,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources.one-bounce,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.take-the-best,HRA Strategy.time-resources-system.exhaustive,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,
493.0,None,False,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,1.0,0.0,1.0,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,90.0,12.0,30.0,3.0,0.0,0.0,3.0,-0.0,90.0,3.0,90.0,3.0,1.0,90.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'EXPECTANT'}},0.6465766720306843,0.0,0.0,2.611700165009568e-16,5.742588855825534e-17,4.1008404072491217e-17,0.0,5.280163701889228e-17,1.7895284094364125e-19,4.1528888068239433e-17,0.0,0.0,EXPECTANT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,1.0,1.0,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
494.0,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0.0,1.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,600.0,12.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'MOVE_TO_EVAC' 'params': {'evac_id': 'air_evac_military_hospital' 'casualty': 'Patient B'}},1.0,0.0,0.0,2.463363718453367e-16,6.898798309334863e-17,3.763529521977157e-17,0.0,5.258743071175586e-17,1.9731935031602045e-19,3.941110127701396e-17,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'MoralDesert': 1.0},0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
495.0,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,1.0,0.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,360.0,12.0,120.0,3.0,0.0,0.0,3.0,-0.0,360.0,3.0,360.0,3.0,1.0,360.0,120.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'MOVE_TO_EVAC' 'params': {'evac_id': 'air_evac_military_hospital' 'casualty': 'Patient B'}},1.0,0.0,0.0,2.663111515873371e-16,4.5215580392113524e-17,4.4853718347516726e-17,0.0,5.232383290791192e-17,1.8179514786313871e-19,4.206260751349347e-17,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'MoralDesert': 1.0},0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
496.0,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0.0,1.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.2129638991712002,0.07035930763315941,0.00725374875277158,1.0,4.210946349625078,0.2523713531252897,743.75,11.0,175.0,4.0,0.0,0.0,4.25,1.0,218.75,1.25,525.0,3.0,0.475,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.6637625,0.0,0.0,2.5639502485114184e-16,2.8989753257218837e-17,0.0,0.0,4.177330789681095e-17,1.546874930987465e-17,1.902392640570102e-18,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,Hemostatic gauze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,Damage Per Second 5.0,0.0,0.45,200.0,Damage Per Second 5.0,0.05,0.025,700.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,Damage Per Second 3.0,150.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,1000.0,0.0,0.0,
497.0,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0.0,1.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,600.0,11.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'MOVE_TO_EVAC' 'params': {'evac_id': 'air_evac_military_hospital' 'casualty': 'Patient B'}},1.0,0.0,0.0,2.4135936644383003e-16,4.4621914633752335e-17,3.207402199938924e-17,0.0,5.022030800785391e-17,1.8340453364623137e-19,4.039806189883732e-17,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'MoralDesert': 1.0},0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
498.0,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0.0,1.0,1.0,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.46936086103646585,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'EXPECTANT'}},0.501837749375,0.0,0.0,0.0,0.0,5.314788097156787e-17,0.0,2.482534153247273e-17,1.7775626050888642e-18,5.3628867073790325e-17,0.0,0.0,EXPECTANT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,1.0,1.0,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
499.0,None,False,False,neutral,None,None,UNRESPONSIVE,None,None,None,intend major harm,direct,0.0,1.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111528,0.11968234895556579,0.03343,0.025773032440000027,0.06876893242,0.07077786484000001,9.666031817309092,0.5407521542977808,360.0,11.0,120.0,3.0,0.0,0.0,3.0,-0.0,0.0,0.0,360.0,3.0,1.0,360.0,120.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'MOVE_TO_EVAC' 'params': {'evac_id': 'air_evac_military_hospital' 'casualty': 'Patient A'}},0.0,0.0,0.0,8.29735154356317e-16,9.10604405507081e-17,1.1535347879588119e-17,1.4251247905452138e-17,3.103167691559091e-18,3.1382328462742737e-18,9.356402631322564e-18,7.485122105058052e-18,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'MoralDesert': 0.0},0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
500.0,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0.0,1.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625079,0.25237135312528974,144.6875,11.0,38.125,3.5,0.0,0.0,3.7950819672131146,1.0,30.3125,0.7950819672131147,114.375,3.0,0.2222222222222222,148.75,42.5,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.502462625,0.0,0.0,5.127900497022837e-16,7.850462293418876e-17,0.0,0.0,1.6024689053196365e-17,2.2662332591841973e-17,2.491306920542244e-18,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,Pressure bandage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,Damage Per Second 3.0,0.0,0.037037037037037035,30.0,Damage Per Second 3.0,0.2222222222222222,0.5185185185185185,150.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,30.0,0.0,Damage Per Second 5.0,50.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,105.0,0.0,0.0,
501.0,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0.0,1.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,142.91666666666666,11.0,40.833333333333336,3.0,0.0,0.0,3.4999999999999996,1.0,20.416666666666668,0.5,122.5,3.0,0.5555555555555556,105.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.4743118571428571,0.0,0.0,4.78691247636928e-16,3.468786041965343e-17,0.0,0.0,3.8545004678559234e-17,1.2338564606805945e-17,1.2837176979421573e-18,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,Pressure bandage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.75,0.0,Damage Per Second 3.0,0.0,-0.5264705882352941,-140.0,Damage Per Second 3.0,0.2962962962962963,0.14814814814814814,-950.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,None,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,175.0,0.0,0.0,
502.0,None,False,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,1.0,0.0,1.0,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient A' 'category': 'IMMEDIATE'}},0.5552028635918523,0.0,0.0,4.0152304206292275e-16,3.106218487994632e-17,0.0,0.0,3.1911162668188193e-17,1.2788517590507485e-17,1.2911305122226607e-18,0.0,0.0,IMMEDIATE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,1.0,1.0,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
503.0,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,1.0,0.0,1.0,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,40.0,11.0,20.0,2.0,0.0,0.0,2.0,1.0,40.0,2.0,40.0,2.0,1.0,40.0,20.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'location': 'unspecified' 'treatment': 'Pain Medications'}},0.4223966220875,0.0,0.0,2.5639502485114184e-16,2.510586277019419e-17,0.0,0.0,4.013449603108683e-17,1.3009549917357311e-17,7.511572993685796e-19,0.0,0.0,None,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,Pain Medications,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
504.0,None,False,False,neutral,None,None,None,None,None,None,no intent,none,0.0,1.0,1.0,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.12400059432111528,0.11968234895556579,0.03343,0.025773032440000027,0.06876893242,0.07077786484000001,9.666031817309092,0.5407521542977808,90.0,11.0,45.0,2.0,0.0,0.0,2.0,-0.0,0.0,0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'Patient B'}},0.4026434,0.0,0.0,6.250391764597268e-16,1.0448574762226495e-16,1.1085696759421673e-17,1.2486337114848108e-17,4.542572364846073e-18,2.990287210108878e-18,6.352386786271694e-18,9.383097129595136e-18,0.0,None,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,None,1.0,0.0,None,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
505.0,None,False,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0.0,1.0,1.0,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,150.0,11.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'EXPECTANT'}},0.62313125,0.0,0.0,0.0,0.0,2.872975021810196e-17,0.0,3.925231146709438e-17,1.639159611035772e-19,2.5427587294427188e-17,0.0,0.0,EXPECTANT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,None,1.0,1.0,None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-970.0,0.0,None,0.0,-0.5264705882352941,-140.0,None,-0.6368159203980099,-0.9083333333333333,-950.0,None,-140.0,0.0,None,-140.0,None,0.0,None,-970.0,0.0,0.0,
