probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,0,2,0,Salaried,1855,0,Rents,17,20,35,0,1600,600,200,600,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,2,3,1,Hourly,2547,1,Owns,32,36,62,20,40,80,15,40,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,3,2,1,Salaried,358,0,Rents,28,36,56,1600,200,600,0,600,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,0,1,0,Hourly,2299,1,Owns,6,5,5,50,0,30,75,75,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,2,3,Hourly,1155,0,Rents,16,49,59,4000,6450,1500,2000,4000,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,0,0,Hourly,2246,0,Owns,9,4,8,1500,4000,1000,6450,6450,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,4,3,3,Bonus,2294,1,Owns,47,72,79,6450,1500,4000,2000,2000,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Bonus,2742,0,Owns,10,10,2,100,70,80,50,50,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,2879,1,Rents,16,14,30,80,100,70,50,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,0,1,0,Bonus,458,0,Rents,4,8,6,40,80,15,20,80,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,3954,0,Owns,1,1,2,50,70,60,80,50,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,3,2,Hourly,3561,1,Owns,28,26,51,80,100,70,50,70,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,0,1,2,Bonus,144,1,Owns,10,19,30,50,70,80,70,70,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,2183,1,Owns,1,5,23,90,80,95,100,80,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,1,1,Salaried,1210,0,Rents,17,12,39,4000,2000,1500,6450,4000,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,3,4,2,Salaried,1366,0,Owns,56,61,80,15,20,10,10,10,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,4,2,Salaried,1366,0,Owns,56,61,80,60,80,70,50,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,0,1,0,Bonus,4695,0,Owns,0,6,5,80,40,15,20,80,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,1,1,0,Bonus,458,0,Rents,10,18,32,10,15,10,20,15,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,0,1,0,Hourly,2250,0,Owns,11,17,35,15,20,80,40,40,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,2,1,1,Bonus,3643,0,Rents,35,26,75,1500,6450,2000,4000,4000,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,4,2,Salaried,1919,0,Owns,48,61,80,70,80,70,50,70,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,2,1,1,Hourly,4470,1,Owns,16,35,73,75,0,30,50,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4,3,2,4,Salaried,4377,0,Rents,46,73,76,6450,4000,1500,1000,1500,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,4,3,3,Salaried,1625,0,Owns,60,65,80,0,40,200,25,25,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,1,0,Hourly,2547,1,Owns,7,5,12,1000,1500,4000,6450,6450,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,1,1,1,Salaried,153,1,Owns,15,33,56,50,75,0,30,50,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,0,0,Hourly,176,1,Rents,3,8,6,1500,1000,4000,6450,6450,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,1,1,Hourly,2246,0,Owns,38,31,59,10,0,100,200,100,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,2,3,3,1,Salaried,83,1,Owns,19,50,53,50,30,10,100,50,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,4,3,3,Bonus,2404,1,Owns,49,60,83,10,20,10,15,10,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,0,0,Bonus,2363,1,Rents,12,16,31,1000,6450,1500,4000,4000,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,1,3,2,1,Hourly,3337,0,Rents,18,47,55,1600,600,200,0,600,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,3,1,2,Hourly,4519,1,Owns,26,50,53,0,120,60,100,100,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,0,0,Bonus,2804,0,Owns,11,11,30,50,30,75,0,50,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,1,0,Salaried,1622,1,Rents,2,1,9,10,10,15,20,20,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,2,1,Bonus,1248,1,Rents,18,49,60,70,70,80,50,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,1,3,3,Salaried,1235,1,Rents,32,31,59,15,40,80,20,40,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,4,3,4,Hourly,1596,1,Owns,50,55,76,0,200,1600,600,200,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,3352,1,Rents,1,9,1,80,100,50,70,50,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,1,0,Salaried,4592,1,Rents,9,7,9,0,200,1600,600,1600,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,1,2,Hourly,1155,0,Rents,6,20,34,95,80,100,90,90,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,3,3,3,Hourly,4826,0,Owns,47,63,98,10,10,20,15,10,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,0,0,Salaried,1625,0,Owns,8,6,5,30,100,50,10,100,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,2,1,3,Salaried,4377,0,Rents,24,48,52,0,200,1600,600,600,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,1,2,Salaried,3990,0,Rents,13,12,28,1000,1500,6450,4000,4000,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,1,0,Hourly,152,1,Owns,15,16,39,6450,2000,1500,4000,4000,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,1,1,1,Salaried,3990,0,Rents,6,1,2,10,50,30,100,100,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Bonus,3149,0,Owns,1,3,4,70,50,70,80,50,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,4,2,4,3,Bonus,2951,0,Owns,48,51,79,200,1600,600,0,200,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,0,Bonus,1006,0,Owns,11,15,48,0,200,600,1600,600,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,1,3,2,Salaried,4038,1,Rents,28,36,62,0,1600,200,600,600,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,4,3,Hourly,2563,1,Rents,59,56,100,80,70,50,100,80,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,2,Hourly,3561,1,Owns,28,26,51,200,1600,0,600,600,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,1,0,Salaried,1214,0,Owns,6,17,32,10,15,10,20,15,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,4,3,Bonus,458,0,Rents,46,70,81,80,100,50,70,80,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,4,2,Hourly,4144,0,Owns,44,56,75,70,50,80,70,70,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,0,2,2,Salaried,1235,1,Rents,14,14,34,0,50,30,75,50,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,2,2,3,Salaried,4138,0,Owns,37,25,52,2000,4000,1500,6450,4000,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,2,0,0,Hourly,2246,0,Owns,17,14,34,80,100,95,90,90,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,1,0,Bonus,3149,0,Owns,1,3,4,50,30,75,0,75,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,4,3,Salaried,83,1,Owns,40,75,77,50,80,70,70,70,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,0,0,Hourly,2879,1,Rents,9,4,5,100,30,10,50,100,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4,4,2,3,Salaried,792,0,Owns,50,55,84,4000,6450,1000,1500,1500,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,1,0,Hourly,1593,0,Owns,0,2,1,1000,1500,6450,4000,6450,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,1,0,0,Hourly,1596,1,Owns,5,2,1,1600,200,600,0,1600,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,2,3,Bonus,4199,0,Owns,57,67,81,100,0,200,10,10,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,1,0,Salaried,4539,0,Owns,3,10,8,1500,6450,1000,4000,6450,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,2,1,2,Hourly,2954,1,Owns,39,40,57,50,30,75,0,50,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,4,4,2,Salaried,1012,1,Owns,58,56,100,10,15,10,20,10,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,2,1,0,Hourly,3337,0,Rents,7,19,30,70,50,80,70,70,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,1248,1,Rents,1,10,10,70,50,80,60,50,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,3,2,3,Salaried,3664,0,Owns,18,38,64,10,10,15,20,15,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,3,2,Hourly,3561,1,Owns,28,26,51,100,60,0,120,100,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,2,3,Salaried,792,0,Owns,50,55,84,70,50,60,80,70,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,2,4,3,Hourly,2299,1,Owns,54,64,80,600,200,0,1600,200,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,2,0,Hourly,4144,0,Owns,9,13,26,1000,4000,6450,1500,4000,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,4271,0,Rents,3,5,12,100,80,95,90,80,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,2,1,Salaried,4038,1,Rents,12,16,37,100,30,10,50,50,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,2,0,Hourly,3681,1,Owns,6,13,27,80,70,70,50,70,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,2,1,1,Salaried,792,0,Owns,28,24,60,1000,1500,6450,4000,4000,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,1,1,Bonus,2363,1,Rents,29,36,56,40,200,25,0,40,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,3,4,Bonus,381,0,Owns,41,65,88,60,50,80,70,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,3,4,Salaried,4259,1,Rents,37,70,81,20,15,80,40,20,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,3,4,Hourly,1596,1,Owns,50,55,76,80,70,50,60,70,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,2,Bonus,4271,0,Rents,22,36,62,100,80,70,50,70,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,3,4,Hourly,2954,1,Owns,64,67,81,80,50,60,70,70,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,4,4,4,Hourly,1019,1,Owns,59,75,77,600,0,200,1600,200,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,3,3,Bonus,1972,1,Owns,62,60,80,100,80,95,90,95,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Bonus,3757,0,Rents,6,13,26,70,50,80,100,70,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,0,0,0,Bonus,3757,0,Rents,1,2,0,120,60,100,0,120,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,3,1,Hourly,170,0,Rents,37,31,59,50,70,80,70,70,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,2951,0,Owns,4,0,4,70,100,50,80,50,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,3,2,2,Bonus,2404,1,Owns,27,31,59,50,100,10,30,50,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,0,Bonus,3409,1,Rents,6,3,4,1600,0,600,200,1600,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,0,1,2,Bonus,144,1,Owns,10,19,30,1500,4000,6450,2000,4000,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,2,2,2,Bonus,3757,0,Rents,18,26,51,100,0,120,60,100,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,2,1,1,0,Bonus,458,0,Rents,10,18,32,100,50,30,10,50,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,4,2,4,2,Salaried,1855,0,Rents,63,74,85,50,30,10,100,30,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,1,1,Hourly,1155,0,Rents,1,10,8,2000,6450,1500,4000,6450,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,2,3,Hourly,1155,0,Rents,16,49,59,4000,1500,1000,6450,4000,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,2,1,2,Salaried,3664,0,Owns,7,16,39,600,1600,200,0,600,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,1,3,1,Hourly,3252,1,Owns,24,24,60,100,10,200,0,100,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,0,0,0,Hourly,4605,1,Rents,4,6,13,60,0,100,120,120,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,1,0,1,Salaried,3664,0,Owns,1,6,13,20,15,40,80,80,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,3,1,Hourly,2563,1,Rents,35,26,75,0,100,120,60,100,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,3,2,Bonus,2793,1,Owns,39,48,52,80,90,95,100,90,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,2,2,1,Salaried,3954,0,Owns,6,12,28,20,40,80,15,40,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,0,1,Bonus,861,0,Owns,8,2,25,10,15,10,20,20,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,1,2,Bonus,4271,0,Rents,22,36,62,10,100,30,50,50,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,0,0,0,Hourly,4826,0,Owns,10,15,48,60,80,70,50,60,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,2,1,Bonus,1248,1,Rents,18,49,60,2000,4000,1500,6450,4000,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,4,3,4,4,Bonus,3757,0,Rents,38,56,75,30,50,10,100,30,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,2,0,1,Bonus,2294,1,Owns,10,19,30,10,0,200,100,100,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,0,Bonus,1139,0,Owns,6,6,5,200,100,0,10,200,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,2,4,4,Salaried,1235,1,Rents,55,60,83,95,90,100,80,95,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,0,0,1,Bonus,4027,1,Rents,3,4,3,20,40,15,80,80,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,3,1,3,Salaried,4259,1,Rents,17,43,57,200,0,40,25,40,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1622,1,Rents,8,12,35,0,60,100,120,100,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,0,0,0,Hourly,3735,1,Owns,8,4,5,4000,6450,2000,1500,6450,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,2,2,Bonus,3643,0,Rents,59,56,100,70,100,80,50,80,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,0,0,1,Salaried,1125,1,Rents,1,1,2,2000,4000,6450,1500,6450,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,1,2,Hourly,2954,1,Owns,39,40,57,0,200,10,100,100,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,2,1,3,Salaried,4377,0,Rents,24,48,52,0,200,40,25,40,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,0,Bonus,2793,1,Owns,9,9,1,600,200,1600,0,1600,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,4,4,4,4,Bonus,2793,1,Owns,63,73,76,120,60,0,100,60,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,874,0,Owns,9,7,9,90,100,95,80,80,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,3,3,Salaried,1214,0,Owns,37,67,81,50,60,80,70,70,RISK,low
14,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,3,Bonus,4623,1,Owns,19,48,52,80,100,95,90,90,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,2,2,Bonus,1962,0,Rents,5,17,35,60,70,50,80,60,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,3,4,2,3,Hourly,176,1,Rents,45,70,81,600,0,1600,200,200,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,2,3,1,Hourly,2547,1,Owns,32,36,62,0,60,100,120,100,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,2,3,Hourly,1019,1,Owns,35,50,53,10,200,100,0,100,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,0,1,0,Salaried,1919,0,Owns,4,4,5,15,20,10,10,20,RISK,low
4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,1,1,1,Salaried,3042,1,Rents,1,4,5,4000,1000,1500,6450,6450,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,2,4,2,Salaried,1855,0,Rents,63,74,85,100,80,50,70,80,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,1,1,1,Salaried,3990,0,Rents,6,1,2,60,120,100,0,120,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,4,4,Salaried,3664,0,Owns,39,65,88,70,80,50,60,70,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,2,0,Hourly,2547,1,Owns,14,16,37,100,10,200,0,100,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,1,2,Hourly,874,0,Owns,38,41,60,100,10,0,200,100,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,3,3,Bonus,2363,1,Rents,52,64,80,70,100,50,80,80,RISK,low
1,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,3,3,3,Hourly,4826,0,Owns,47,63,98,600,0,1600,200,200,RISK,low
2,DEDUCTIBLE,IN-NETWORK,COST IN $,0,1,1,0,Salaried,3954,0,Owns,1,1,2,1600,0,600,200,1600,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,0,0,Bonus,1139,0,Owns,13,16,31,0,200,10,100,100,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,1,0,2,Salaried,4377,0,Rents,10,19,27,20,10,10,15,15,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,2,3,Hourly,3735,1,Owns,58,61,80,50,100,80,70,80,RISK,low
11,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,2,3,Bonus,2909,1,Rents,45,60,80,200,0,10,100,10,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,1,0,0,Bonus,4199,0,Owns,7,7,6,60,0,100,120,120,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,1,1,1,Salaried,2852,1,Rents,18,36,56,80,15,20,40,40,RISK,low
5,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,3,4,3,Salaried,2175,0,Owns,59,75,83,4000,1500,2000,6450,2000,RISK,low
17,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,4,3,Hourly,3252,1,Owns,46,55,84,70,80,100,50,80,RISK,low
10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,0,0,0,Hourly,3289,0,Rents,8,1,13,120,100,60,0,120,RISK,low
20,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,2,2,Bonus,3409,1,Rents,30,29,55,30,100,50,10,50,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,3,3,3,Salaried,3042,1,Rents,16,31,55,20,80,15,40,40,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,1,1,1,Bonus,489,0,Rents,23,20,55,30,50,0,75,50,RISK,low
16,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,3,2,2,Bonus,489,0,Rents,45,51,79,30,0,50,75,30,RISK,low
15,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Hourly,2665,0,Rents,8,14,30,50,80,70,70,70,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,4,4,Hourly,1019,1,Owns,59,75,77,15,20,80,40,20,RISK,low
8,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,1,1,1,Salaried,3990,0,Rents,6,1,2,80,20,15,40,80,RISK,low
12,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,1,0,Bonus,3149,0,Owns,1,3,4,200,40,0,25,200,RISK,low
13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,4,2,Hourly,4144,0,Owns,44,56,75,50,60,80,70,70,RISK,low
18,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,0,0,0,Salaried,153,1,Owns,5,15,31,15,20,10,10,15,RISK,low
