index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,hint.MoralDesert,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,treatment,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,hint,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_10.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_10.PROBABILITY,NONDETERMINISM.outcome_10.JUSTIFICATION.severity,NONDETERMINISM.outcome_10.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_10.SEVERITY
1028,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9056.25,9.0,175.0,51.5,0.9999,0.9999,51.75,1.0,8837.5,50.5,0.2391304347826087,10200.0,200.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.0050000000000000044,None,None,None,1,None,0,1,0,1,None,1,None,0,0,None,None,1,False,None,UNRESPONSIVE,1,0,0,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,0,0,1,1,0,None,1,1,1,218.75,0,1,0,neutral,1,1,1,True,1,0,None,1,4.306825698988571,no intent,0,0.0,0.11202916936833886,0.02573527984072292,1,RESTRICTED,Hemostatic gauze,0,0.2920669929788422,0,1,1,none,0,1,1,None,0,1,None,1,1,0.2124062432588175,0,0,UNRESPONSIVE,None,1.25,True,None,0,FAINT,1,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,10500.0,Damage Per Second 50.5,0.9999,0.06521739130434782,Damage Per Second 52.5,0.6304347826086957,7650.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,0.06521739130434782,150.0,0.9999,7875.0,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,Damage Per Second 52.5,0.9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1029,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9450.0,10.0,183.33333333333334,51.166666666666664,0.9998999999999999,0.9998999999999999,51.54545454545454,1.0,9258.333333333334,50.5,0.47368421052631576,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.49279528735025,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,None,0,False,1.962615573354719e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,7.850462293418876e-17,0,0,0,191.66666666666666,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,0,RESTRICTED,Hemostatic gauze,0,0.193079251984826,0,0,0,none,0,0,0,0.0,0,0,0.0,0,0,0.18232171342466363,0,0,UNRESPONSIVE,None,1.0454545454545454,True,None,0,None,0,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,200.0,10500.0,Damage Per Second 50.5,0.9999,0.05263157894736842,Damage Per Second 52.5,0.47368421052631576,10200.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1030,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1050.0,9.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.97549502495,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,None,0,0,0,40.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,0,RESTRICTED,Pain Medications,0,0.193079251984826,0,0,0,none,0,0,0,None,0,0,None,0,0,0.18232171342466363,0,0,UNRESPONSIVE,None,2.0,True,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1031,1,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,9.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.980298005,None,None,None,1,None,0,0,1,1,None,0,None,1,1,None,None,1,False,None,UNRESPONSIVE,0,1,1,1,1,0,1,1.0,0,1,0.9702613998482245,0,0,0,0,1,0,0,1,None,0,0,0,90.0,0,0,1,neutral,0,1,0,True,1,1,None,0,7.544452648203703,no intent,0,0.0,0.5237787111771464,0.01897979529855622,1,RESTRICTED,None,1,0.19307925198482598,1,0,0,none,1,0,1,None,1,0,None,0,0,0.18232171342466363,0,1,UNRESPONSIVE,None,2.0,True,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1032,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,9.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.9851494999999999,None,None,None,0,None,0,0,1,0,None,0,None,0,1,None,None,0,None,None,None,0,1,1,0,0,0,1,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,1,0,0,1,None,0,0,0,2272.5,0,0,0,neutral,0,1,0,False,1,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.15405741138905235,0.4119812285689239,1,None,None,1,0.3912713004723297,1,0,0,direct,1,0,1,None,0,0,None,0,0,0.20004001359673673,0,1,None,None,50.5,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1033,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,9.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'MINIMAL'}}",0.99005,None,None,None,1,None,1,1,1,1,None,1,None,1,1,None,None,1,True,None,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415906,1,1,1,1,1,1,1,1,None,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.677795356994263,intend major harm,1,0.9205578552864687,0.0003765446321523807,0.09880538624354536,1,FAST,None,1,0.4418186648158793,1,1,1,direct,1,1,1,None,1,1,None,1,1,0.12383361360390636,1,1,PAIN,None,50.5,True,None,1,FAST,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1034,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1050.0,9.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.980298005,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,None,None,None,0,0,0,0,0,0,0,0.9423982429944374,0,0,0.9230691859105777,0,0,0,0,0,0,0,0,None,0,0,0,1010.0,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,0,None,Pain Medications,0,0.3912713004723298,0,0,0,direct,0,0,0,None,0,0,None,0,0,0.20004001359673673,0,0,None,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1035,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1955.625,10.0,38.125,51.0,0.29999999999999993,0.9999,51.295081967213115,1.0,1925.3125,50.5,0.21739130434782608,2167.5,42.5,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,3,76,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right face'}}",0.995,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,1,0,0,0,1,None,0,0,0,30.3125,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833882,0.025735279840722918,0,RESTRICTED,Pressure bandage,0,0.29206699297884225,0,0,0,none,0,0,0,None,0,0,None,0,0,0.2124062432588175,0,0,UNRESPONSIVE,None,0.7950819672131147,True,None,1,FAINT,0,None,0.09999999999999998,probability burn death: 0.0 % probability bleed out: 75.0 % probability asphixia: 0.0 % probability death: 75.0 %,0.09999999999999998,30.0,2550.0,Damage Per Second 50.5,0.75,0.17391304347826086,Damage Per Second 50.5,0.5652173913043478,1530.0,0.75,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,50.0,0.043478260869565216,30.0,0.09999999999999998,1575.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,Damage Per Second 52.5,0.09999999999999998,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1036,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1837.5,9.0,35.0,52.5,0.5,0.9999,52.5,1.0,1767.5,50.5,1.0,1837.5,35.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,3,66,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.9827237525,0.0,0.0,0.0,0,2.4532694666933987e-18,0,1,0,1,0.0,0,0.0,0,0,0.0,None,0,False,0.0,UNRESPONSIVE,1,0,0,0,1,0,1,1.0,0,0,0.9486588464711658,0,0,0,1,0,0,0,1,9.813077866773595e-18,0,0,0,70.0,0,0,0,neutral,0,1,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833884,0.02573527984072292,0,RESTRICTED,Nasopharyngeal airway,0,0.2920669929788423,0,1,0,none,0,0,0,6.280369834735101e-16,0,0,0.0,0,0,0.21240624325881752,0,0,UNRESPONSIVE,None,2.0,True,None,1,FAINT,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1037,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,9.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.98759975,0.0,0.0,0.0,1,0.0,0,0,1,0,0.0,0,3.925231146709438e-17,1,1,0.0,None,1,None,0.0,UNRESPONSIVE,0,1,1,1,0,0,1,0.9423982429944374,0,1,0.9230691859105778,0,0,0,0,1,0,0,1,1.962615573354719e-17,0,0,0,2272.5,0,0,1,neutral,0,1,0,False,1,1,None,0,15.887178841356347,intend major harm,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,1,None,None,1,0.3912713004723297,1,0,0,direct,1,0,1,0.0,1,0,0.0,0,0,0.20004001359673673,0,1,None,None,50.5,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1038,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,1575.0,9.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.992525,0.0,0.0,0.0,1,0.0,1,1,1,1,0.0,1,0.0,1,1,0.0,None,1,True,0.0,SHOCK,1,1,1,1,1,1,1,1.0,1,1,0.9083907292415906,1,1,1,1,1,1,1,1,0.0,1,1,1,1515.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.677795356994263,intend major harm,1,0.9205578552864687,0.0003765446321523807,0.09880538624354533,1,FAST,None,1,0.4418186648158793,1,1,1,direct,1,1,1,0.0,1,1,0.0,1,1,0.12383361360390635,1,1,PAIN,None,50.5,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1039,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9450.0,9.0,183.33333333333334,51.166666666666664,0.9999,0.9998999999999999,51.54545454545454,1.0,9258.333333333334,50.5,0.5,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.995,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,None,0,0,0,191.66666666666666,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988571,no intent,0,0.0,0.11202916936833886,0.025735279840722918,0,RESTRICTED,Hemostatic gauze,0,0.2920669929788423,0,0,0,none,0,0,0,None,0,0,None,0,0,0.2124062432588175,0,0,UNRESPONSIVE,None,1.0454545454545454,True,None,0,FAINT,0,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,200.0,10500.0,Damage Per Second 50.5,0.9999,0.03125,Damage Per Second 52.5,0.46875,10200.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1040,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,6300.0,9.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,1.0,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,None,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833882,0.02573527984072292,0,RESTRICTED,None,0,0.2920669929788423,0,0,0,none,0,0,0,None,0,0,None,0,0,0.21240624325881752,0,0,UNRESPONSIVE,{'MoralDesert': 1.0},2.0,True,None,0,FAINT,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1041,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9450.0,9.0,183.33333333333334,51.166666666666664,0.9999,0.9998999999999999,51.54545454545454,1.0,9258.333333333334,50.5,0.5833333333333334,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.014850500000000044,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,None,0,0,0,191.66666666666666,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,0,RESTRICTED,Hemostatic gauze,0,0.19307925198482598,0,0,0,none,0,0,0,None,0,0,None,0,0,0.18232171342466366,0,0,UNRESPONSIVE,None,1.0454545454545454,True,None,0,None,0,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,200.0,10500.0,Damage Per Second 50.5,0.9999,0.041666666666666664,Damage Per Second 52.5,0.375,10200.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1042,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1050.0,10.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.014850500000000044,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,True,None,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9083907292415906,0,0,0,0,0,0,0,0,None,0,0,0,1010.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.677795356994262,intend major harm,0,0.9205578552864687,0.0003765446321523807,0.09880538624354535,0,FAST,Pain Medications,0,0.4418186648158793,0,0,0,direct,0,0,0,None,0,0,None,0,0,0.12383361360390635,0,0,PAIN,None,50.5,True,None,0,FAST,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
