index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,treatment,hint.MoralDesert,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED
501,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,11.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.66335,0.0,0.0,0.0,1,1.2878042065211051e-17,0,0,1,0,1.2239058429067097e-17,0,1.1102230246251565e-16,1,1,4.625929269271485e-18,1,None,0.0,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111527,1,0,0,0,1,0,0,1,3.2195105163027628e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,direct,1,0,1,5.921189464667501e-16,1,0,1.1564823173178714e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
502,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,11.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.0050000000000000044,0.0,0.0,0.0,1,4.9065389333867974e-18,1,1,1,1,1.962615573354719e-17,1,0.0,1,1,0.0,1,True,0.0,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.20278050999413827,1,1,1,1,1,1,1,1,0.0,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269545,0.06087868861884316,1,NORMAL,1,0.7274543794427133,1,1,1,direct,1,1,1,0.0,1,1,0.0,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
503,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,480.0,11.0,120.0,4.0,0.0,0.0,4.0,-0.0,240.0,2.0,1.0,480.0,120.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,1,8.6309626761367e-18,1,1,1,1,2.3138372868586934e-17,1,7.022280263523716e-17,1,1,0.0,1,True,3.63765377088366e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,1,1,1,1,4.5192134508958855e-20,1,1,1,240.0,1,1,1,neutral,1,1,1,True,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269546,0.06087868861884316,1,NORMAL,1,0.7274543794427132,1,1,1,direct,1,1,1,3.4825049334299964e-16,1,1,1.3166136624871817e-17,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,None,{'MoralDesert': 0.0},None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
504,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,240.0,12.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,6.820455672447023e-18,0,0,0,0,1.5672592068257338e-17,0,9.540566657221466e-17,0,0,6.440618606388353e-18,0,None,4.1544307998635435e-18,None,1,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.711846780947695e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,8.035249281256625e-16,0,0,1.1155478658438084e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 0.0},None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
505,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.58177709375,0.0,0.0,0.0,0,6.789652934187119e-18,0,0,1,0,1.487251452193314e-17,0,9.84781453421774e-17,0,1,7.568537293817116e-18,0,None,3.1468764313731057e-18,None,0,1,1,0,0,1,1,0.07077786484000001,0,0,0.12400059432111528,1,0,0,0,1,0,0,1,3.0143801955729817e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,direct,1,0,1,8.159511167795298e-16,0,0,1.2799357882413009e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
506,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.6498989130434782,0.0,0.0,0.0,1,9.104873623131169e-18,1,1,1,1,2.1936348051009167e-17,1,7.670144209525952e-17,1,1,0.0,1,True,2.9786411931167086e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,1,1,1,1,3.9011486356344724e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269546,0.06087868861884315,1,NORMAL,1,0.7274543794427133,1,1,1,direct,1,1,1,5.367548061329347e-16,1,1,1.3379429760818956e-17,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
507,1,0,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.5502135790949607,0.0,0.0,0.0,1,7.777704823970409e-18,0,0,1,0,1.4459206285770223e-17,0,1.034190574900944e-16,1,1,7.075755054123928e-18,1,None,4.17254022611362e-18,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111528,1,0,0,0,1,0,0,1,3.4396390076174497e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,direct,1,0,1,8.37275719693845e-16,1,0,9.165218739937632e-18,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
508,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,120.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,7.215625916906124e-18,0,0,0,0,1.4345183701426666e-17,0,1.031937566929036e-16,0,0,7.13055661848327e-18,0,None,3.398399420453851e-18,None,1,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.3189132271699153e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,7.803692797222448e-16,0,0,1.069226863537069e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,{'MoralDesert': 0.0},None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
509,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,80.0,11.0,20.0,4.0,0.0,0.0,4.0,1.0,40.0,2.0,1.0,80.0,20.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.5707142857142857,0.0,0.0,0.0,1,7.22706747574723e-18,1,1,0,1,2.136159863472587e-17,1,7.043041924001445e-17,1,0,0.0,1,True,3.2021448359818474e-17,SHOCK,1,0,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,0,1,1,1,4.1824006812672784e-20,1,1,1,40.0,1,1,1,neutral,1,1,1,True,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269546,0.06087868861884315,1,NORMAL,0,0.7274543794427133,1,1,1,direct,1,1,1,4.3020388280855753e-16,1,1,1.15268831212443e-17,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
510,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.554728828055,0.0,0.0,0.0,1,8.57197034124468e-18,1,1,1,1,2.2079799534203355e-17,1,6.469614802694762e-17,1,1,0.0,1,True,3.201334731579263e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.20278050999413827,1,1,1,1,1,1,1,1,4.941635134229738e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269545,0.06087868861884316,1,NORMAL,1,0.7274543794427132,1,1,1,direct,1,1,1,5.366271517388034e-16,1,1,1.4157378323824474e-17,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
511,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.5634328023584906,0.0,0.0,0.0,0,8.00943676220317e-18,0,0,0,1,1.2342663331972618e-17,0,9.476598421322024e-17,0,0,7.229885761737961e-18,0,None,4.073919500192438e-18,None,0,0,0,0,1,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.1292369446062153e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977808,0,0,0,direct,0,0,0,8.078449857553898e-16,0,0,1.3505195950637636e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
512,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,240.0,12.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,0.0,0,8.999323491376316e-18,0,0,0,0,2.1591058616470957e-17,0,7.521499687289622e-17,0,0,0.0,0,True,3.2659897309636595e-17,SHOCK,0,0,0,0,0,0,0,0.0,0,0,0.20278050999413827,0,0,0,0,0,0,0,0,5.652374159389483e-20,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,6.625410859918466,no intent,0,0.1366128954440825,0.0003245990204269545,0.06087868861884316,0,NORMAL,0,0.7274543794427133,0,0,0,direct,0,0,0,3.211833335646026e-16,0,0,1.1842601327692335e-17,0,0,0.325092685792288,0,0,VOICE,2.0,True,None,0,FAST,0,None,{'MoralDesert': 0.0},None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
513,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.6814585142857142,0.0,0.0,0.0,1,7.580165151489187e-18,0,0,1,0,1.2706342741149699e-17,0,9.644626878452381e-17,1,1,9.202883698160783e-18,1,None,3.730434259411607e-18,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111528,1,0,0,0,1,0,0,1,3.0631564325042498e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977808,1,0,0,direct,1,0,1,8.082703487724709e-16,1,0,1.2761142083079552e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
514,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.6539140625,0.0,0.0,0.0,1,7.474326633128381e-18,1,1,1,1,2.0853954224489844e-17,1,8.430482051764831e-17,1,1,0.0,1,True,3.1478913891261125e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,1,1,1,1,4.6915769975903136e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269546,0.06087868861884315,1,NORMAL,1,0.7274543794427133,1,1,1,direct,1,1,1,5.044514443915425e-16,1,1,4.9065389333867974e-18,1,1,0.32509268579228806,1,1,VOICE,2.0,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
515,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,40.0,11.0,20.0,2.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,40.0,20.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.5854675880882353,0.0,0.0,0.0,1,9.189806473256707e-18,1,1,0,1,2.084758076644842e-17,1,7.351845178605366e-17,1,0,0.0,1,True,2.4858508336217337e-17,SHOCK,1,0,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,0,1,1,1,5.370039850078313e-20,1,1,1,40.0,1,1,1,neutral,1,1,1,True,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269546,0.06087868861884316,1,NORMAL,0,0.7274543794427132,1,1,1,direct,1,1,1,5.587213581712838e-16,1,1,1.3257871112649248e-17,1,1,0.325092685792288,1,1,VOICE,2.0,True,None,1,FAST,1,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
516,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,11.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.009950000000000014,None,None,None,0,None,0,0,1,0,None,0,None,0,1,None,0,None,None,None,0,1,1,0,0,1,1,0.07077786484000001,0,0,0.12400059432111528,1,0,0,0,1,0,0,1,None,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,1,0.5407521542977807,1,0,0,direct,1,0,1,None,0,0,None,0,0,0.033429999999999994,0,1,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
517,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,11.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.7969999999999999,0.0,0.0,0.0,1,1.0292042894454821e-17,1,1,1,1,2.3221980631040627e-17,1,6.080941944488117e-17,1,1,0.0,1,True,3.0404709722440586e-17,SHOCK,1,1,1,1,1,1,1,0.0,1,1,0.2027805099941383,1,1,1,1,1,1,1,1,2.42434975903054e-20,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.625410859918466,no intent,1,0.1366128954440825,0.0003245990204269546,0.06087868861884316,1,NORMAL,1,0.7274543794427133,1,1,1,direct,1,1,1,3.9720546451956367e-16,1,1,1.962615573354719e-17,1,1,0.32509268579228806,1,1,VOICE,2.0,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
