index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,avpu,intent,directness_of_causality,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,entropy,entropyDeath,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,entropy.stdev,entropyDeath.stdev,pDeath.stdev,pPain.stdev,pBrainInjury.stdev,pAirwayBlocked.stdev,pInternalBleeding.stdev,pExternalBleeding.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,category,HRA Strategy.time-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.time-system.tallying,HRA Strategy.time-resources-system.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.one-bounce,HRA Strategy.time-system.exhaustive,HRA Strategy.time-resources.tallying,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-system.tallying,HRA Strategy.time-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.satisfactory,HRA Strategy.resources-system.take-the-best,hint.MoralDesert,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.resources-risk_reward_ratio.satisfactory,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.one-bounce,hint,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.exhaustive,treatment,HRA Strategy.resources-system.satisfactory,HRA Strategy.time-resources.take-the-best,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources.one-bounce,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.take-the-best,HRA Strategy.time-resources-system.exhaustive,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH
516,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.2129638991712002,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,240.0,12.0,120.0,2.0,0.0,0.0,2.0,-0.0,240.0,2.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,3.569753170700187e-16,3.517578591929637e-17,0.0,0.0,4.223396056986725e-17,7.869310969513955e-18,1.4577394945020556e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,{'MoralDesert': 0.0},0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
517,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.3087752826640604,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,100.0,10.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.50099,0.0,0.0,0.0,0.0,3.925231146709438e-17,0.0,5.3628867073790325e-17,1.0474388100349673e-19,4.616668140324298e-17,0.0,0.0,None,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,1,None,0,0,Pain Medications,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
518,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,175.0,9.0,35.0,5.0,0.0,0.0,5.0,1.0,70.0,2.0,105.0,3.0,1.0,175.0,35.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.62375,0.0,0.0,4.596760034896314e-16,2.5696669785706156e-17,0.0,0.0,3.317425804434375e-17,1.049062151062894e-17,9.199760500100244e-19,0.0,0.0,None,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,None,1,1,1,1,1,1,1,None,1,1,Nasopharyngeal airway,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
519,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,600.0,9.0,120.0,5.0,0.0,0.0,5.0,-0.0,240.0,2.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,0.0,0.0,4.290309365903226e-16,2.6814433536895163e-17,0.0,0.0,3.411916844347269e-17,1.0239930950015378e-17,1.917808961612056e-18,0.0,0.0,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,{'MoralDesert': 0.0},1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
520,None,False,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,90.0,12.0,30.0,3.0,0.0,0.0,3.0,-0.0,90.0,3.0,90.0,3.0,1.0,90.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.5000844494707413,0.0,0.0,3.015166366564918e-16,6.383647331866437e-17,3.768957958206148e-17,0.0,5.582926931543762e-17,1.6848805337100666e-19,3.906486331436932e-17,0.0,0.0,IMMEDIATE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
521,None,False,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227396,0.0,6.063581236012838,0.891754670696592,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.23460384615384616,0.0,0.0,3.6259732146947156e-16,3.079204648066709e-17,1.5396023240333544e-17,0.0,5.3333388973537834e-17,1.9487819220168527e-19,4.586619771792626e-17,0.0,0.0,IMMEDIATE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
522,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120015,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,741.6666666666666,11.0,183.33333333333334,3.6666666666666665,0.0,0.0,4.045454545454545,1.0,191.66666666666666,1.0454545454545454,550.0,3.0,0.625,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.4993874375,0.0,0.0,3.1401849173675503e-16,2.872975021810196e-17,0.0,0.0,2.4602688231898327e-17,1.471961680016039e-17,1.0104458459370093e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,None,Damage Per Second 5.0,0.0,None,None,Damage Per Second 3.0,0.05,0.325,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,None,200.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,700.0,0.0,None
523,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.0703593076331594,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,100.0,10.0,20.0,5.0,0.0,0.0,5.0,1.0,40.0,2.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.39055,0.0,0.0,4.0935130748429742e-16,2.558445671776859e-17,0.0,0.0,4.1497083635788747e-17,1.2792228358884295e-17,1.4641911899995264e-18,0.0,0.0,None,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,1,None,0,0,Pain Medications,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
524,None,False,False,neutral,None,None,None,None,None,None,no intent,none,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.12400059432111527,0.11968234895556579,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.666031817309092,0.5407521542977807,90.0,11.0,45.0,2.0,0.0,0.0,2.0,-0.0,0.0,0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient B'}}",0.4313859992857143,0.0,0.0,0.0,0.0,6.7716670670051965e-18,1.3877787807814457e-17,0.0,2.622655377657235e-18,1.320040925472307e-17,1.049062151062894e-17,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
525,None,False,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.46936086103646585,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,150.0,11.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'EXPECTANT'}}",0.01156700000000005,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0015430658247728e-18,3.204937810639273e-17,0.0,0.0,EXPECTANT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
526,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,no intent,none,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,0.581499836874719,1.0,0.4693608610364658,0.011560374729953641,0.40543380358551095,0.0,9.626800496774973,0.9807488121943708,225.0,10.0,45.0,5.0,0.0,0.0,5.0,-0.0,135.0,3.0,135.0,3.0,1.0,225.0,45.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.006649999999999989,0.0,0.0,0.0,0.0,0.0,0.0,3.204937810639273e-17,3.611114878416624e-18,3.204937810639273e-17,0.0,0.0,None,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,None,0,0,1,0,1,1,1,None,1,1,None,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
527,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120023,0.07035930763315942,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,658.3333333333334,10.0,166.66666666666666,3.6666666666666665,0.0,0.0,3.9500000000000006,1.0,158.33333333333334,0.9500000000000001,500.0,3.0,0.7045454545454546,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.5707142857142857,0.0,0.0,0.0,2.967195843610875e-17,0.0,0.0,3.0883553507009933e-17,1.3543334134010393e-17,9.651110470940604e-19,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.0,None,Damage Per Second 5.0,0.0,None,None,Damage Per Second 3.0,0.022727272727272728,0.2727272727272727,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,None,150.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,700.0,0.0,None
528,None,True,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.2283070639722739,0.0,6.063581236012838,0.891754670696592,100.0,9.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,7.850462293418876e-17,3.0665868333667484e-19,0.0,0.0,0.0,None,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,None,1,1,1,1,1,1,1,None,1,1,Pain Medications,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
529,None,False,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.0703593076331594,0.0072537487527715785,1.0,4.210946349625078,0.2523713531252897,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.48787003735025,0.0,0.0,0.0,3.925231146709438e-17,0.0,0.0,1.962615573354719e-17,9.813077866773595e-18,6.133173666733497e-19,0.0,0.0,DELAYED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
530,None,True,True,neutral,None,False,UNRESPONSIVE,RESTRICTED,FAST,UNRESPONSIVE,intend major harm,direct,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9577818805463234,0.0,0.21296389917120018,0.07035930763315941,0.007253748752771579,1.0,4.210946349625078,0.25237135312528974,70.0,11.0,35.0,2.0,0.0,0.0,2.0,1.0,70.0,2.0,70.0,2.0,1.0,70.0,35.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.402633566,0.0,0.0,3.6774080279170507e-16,2.2983800174481567e-17,0.0,0.0,4.308398336493928e-17,8.880958099785402e-18,1.3596134857194704e-18,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,None,0,0,Nasopharyngeal airway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
531,None,False,False,neutral,None,None,None,None,None,None,no intent,none,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.12400059432111527,0.11968234895556579,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.666031817309092,0.5407521542977808,240.0,11.0,120.0,2.0,0.0,0.0,2.0,-0.0,0.0,0.0,240.0,2.0,1.0,240.0,120.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,0.0,0.0,9.193520069792627e-16,1.1002656663151754e-16,2.3457742823987842e-17,9.813077866773595e-18,0.0,3.2120837232132695e-18,1.2301344115949163e-17,6.424167446426539e-18,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,{'MoralDesert': 1.0},0,0,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
532,None,False,True,neutral,None,True,AGONY,NORMAL,NORMAL,PAIN,no intent,none,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.30877528266406035,1.0,0.677824637310027,0.0009941819441755318,0.22830706397227393,0.0,6.063581236012838,0.891754670696592,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.49802495,0.0,0.0,2.808666774861361e-16,9.064933036736789e-17,2.866583523299506e-17,0.0,5.3628867073790325e-17,1.7104604142491134e-19,4.37877866047773e-17,0.0,0.0,MINIMAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
