index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,treatment,hint.MoralDesert
51,0,1,1,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.3943029411764706,0.0,0.0,0.0,0,6.697972730949994e-18,0,0,1,0,1.8275089886402542e-17,0,4.005983733109416e-17,0,1,8.497263750667029e-18,0,None,3.8524004946856946e-18,None,0,1,1,0,0,1,1,0.07077786484000001,0,0,0.12400059432111527,1,0,0,0,1,0,0,0,3.125901824729466e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.66603181730909,no intent,0,0.1196823489555658,0.02577303244000003,0.06876893242,1,None,1,0.5407521542977807,1,0,0,somewhat indirect,1,0,1,5.334872447538289e-16,0,0,1.3877787807814457e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
52,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'IMMEDIATE'}}",0.3975862068965517,0.0,0.0,0.0,1,6.975318794095111e-17,1,1,1,1,2.5396967122624925e-17,1,0.0,1,1,0.0,1,False,1.9926618631746875e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.138819219355553e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,1.6347743071236158e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,IMMEDIATE,None,None,None
53,0,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,80.0,11.0,20.0,4.0,0.0,0.0,4.0,1.0,40.0,2.0,1.0,80.0,20.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0,0.0,0.0,0.0,0,7.021666937153402e-17,0,0,0,0,1.7984075008044228e-17,0,1.0352883086820628e-17,0,0,0.0,0,False,1.9277238621169517e-17,UNRESPONSIVE,0,0,0,0,0,0,0,0.0,0,0,0.829139253725335,0,0,0,0,0,0,0,0,3.33697920124112e-17,0,0,0,40.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.582281303889831,no intent,0,0.0,0.16981647598510383,0.5706259506815796,0,NONE,0,0.6596700192093777,0,0,0,somewhat indirect,0,0,0,8.282306469456502e-17,0,0,0.0,0,0,0.18231038200943836,0,0,UNRESPONSIVE,2.0,True,None,0,NONE,0,None,{'MoralDesert': 0.0},Pain Medications,0.0
54,1,0,1,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.7678445146666666,0.0,0.0,0.0,1,6.359718494177161e-17,1,1,1,1,9.555278410998351e-18,1,1.9110556821996703e-17,1,1,0.0,1,False,2.2714887351218986e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.2524209571647576e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,none,1,1,1,7.644222728798681e-17,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,MINIMAL,None,None,None
55,1,0,1,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'DELAYED'}}",0.7570509396551723,0.0,0.0,0.0,1,6.655290631163614e-17,1,1,1,1,1.457794250422612e-17,1,1.457794250422612e-17,1,1,0.0,1,False,1.8010195682678647e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.380790970001337e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,none,1,1,1,1.1662354003380896e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,DELAYED,None,None,None
56,0,1,1,False,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.789023625,0.0,0.0,0.0,0,9.112354677822954e-18,0,0,0,0,1.899302813438068e-17,0,3.8003904530281286e-17,0,0,7.363007065275358e-18,0,None,4.071469244161119e-18,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,1,3.2242609458442682e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.66603181730909,no intent,0,0.1196823489555658,0.02577303244000003,0.06876893242,0,None,0,0.5407521542977807,0,0,0,somewhat indirect,0,0,0,7.596973217294606e-16,0,0,1.3757820397050312e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,None,None,None
57,1,0,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'MINIMAL'}}",0.2056579347826087,0.0,0.0,0.0,1,6.645091124647783e-17,1,1,1,1,1.640912520788456e-17,1,1.6249421892168e-17,1,1,0.0,1,False,1.88628484378091e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.196790513543485e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,1.0653316802855195e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,MINIMAL,None,None,None
58,1,0,1,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,70.0,11.0,35.0,2.0,0.0,0.0,2.0,1.0,70.0,2.0,1.0,70.0,35.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.0,0.0,0.0,0.0,0,5.858284023415281e-17,0,0,0,0,1.2819169887490583e-17,0,3.018422573488622e-17,0,0,0.0,0,False,2.1522762265334485e-17,UNRESPONSIVE,0,0,0,0,0,0,0,0.0,0,0,0.829139253725335,0,0,0,0,0,0,0,0,3.3534106164514804e-17,0,0,0,70.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.582281303889831,no intent,0,0.0,0.16981647598510383,0.5706259506815795,0,NONE,0,0.6596700192093777,0,0,0,somewhat indirect,0,0,0,1.263117215241833e-16,0,0,0.0,0,0,0.18231038200943836,0,0,UNRESPONSIVE,2.0,True,None,0,NONE,0,None,{'MoralDesert': 0.0},Nasopharyngeal airway,0.0
59,0,1,1,False,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.48599857142857145,0.0,0.0,0.0,0,8.694925073888931e-18,0,0,1,0,1.6437409551927687e-17,0,4.8690532189707324e-17,0,1,1.0345177180961841e-17,0,None,3.3174258044343752e-18,None,0,1,1,0,0,1,1,0.07077786484000001,0,0,0.12400059432111527,1,0,0,0,1,0,0,0,2.911320390159351e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.66603181730909,no intent,0,0.1196823489555658,0.02577303244000003,0.06876893242,1,None,1,0.5407521542977807,1,0,0,none,1,0,1,6.957700833739805e-16,0,0,1.3426534464029121e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
60,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'EXPECTANT'}}",0.62375,0.0,0.0,0.0,1,6.523333555474887e-17,1,1,1,1,0.0,1,0.0,1,1,0.0,1,False,2.3777295729467027e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.0485039346510365e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,none,1,1,1,1.5825044499257998e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,EXPECTANT,None,None,None
61,0,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,140.0,11.0,35.0,4.0,0.0,0.0,4.0,1.0,70.0,2.0,1.0,140.0,35.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",1.0,0.0,0.0,0.0,0,6.800405550662593e-17,0,0,0,0,0.0,0,2.755005360325658e-17,0,0,0.0,0,False,2.0516075421201393e-17,UNRESPONSIVE,0,0,0,0,0,0,0,0.0,0,0,0.829139253725335,0,0,0,0,0,0,0,0,3.168541697402103e-17,0,0,0,70.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.582281303889831,no intent,0,0.0,0.16981647598510383,0.5706259506815796,0,NONE,0,0.6596700192093777,0,0,0,none,0,0,0,1.9616579662846076e-16,0,0,0.0,0,0,0.18231038200943836,0,0,UNRESPONSIVE,2.0,True,None,0,NONE,0,None,{'MoralDesert': 1.0},Nasopharyngeal airway,1.0
62,1,0,1,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.20746534329337352,0.0,0.0,0.0,0,8.80390608954129e-18,0,0,1,0,1.8489272265059798e-17,0,5.0876967417324386e-17,0,1,9.31312052306508e-18,0,None,3.521863538354273e-18,None,0,1,1,0,0,1,1,0.07077786484000001,0,0,0.12400059432111528,1,0,0,0,1,0,0,0,3.0744666453085915e-18,0,0,1,0.0,0,0,0,neutral,0,1,0,False,1,0,None,0,9.66603181730909,no intent,0,0.1196823489555658,0.02577303244000003,0.06876893242,1,None,1,0.5407521542977807,1,0,0,somewhat indirect,1,0,1,6.907670818388103e-16,0,0,1.3644805352614377e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
63,0,1,1,False,desert,True,False,False,False,False,seconds,few,low,equal,True,True,True,False,False,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient B'}}",0.19538461538461538,0.0,0.0,0.0,0,7.714655989047673e-18,0,0,0,0,2.0193886665380205e-17,0,4.2303452068152765e-17,0,0,1.0486035446361421e-17,0,None,3.306775934882385e-18,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,1,2.7914555433890734e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.66603181730909,no intent,0,0.1196823489555658,0.02577303244000003,0.06876893242,0,None,0,0.5407521542977807,0,0,0,none,0,0,0,6.861065309994779e-16,0,0,1.4219035036363287e-17,0,0,0.03343,0,0,None,0.0,False,None,0,None,0,None,None,None,None
64,1,0,1,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,40.0,11.0,20.0,2.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,40.0,20.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0,0.0,0.0,0.0,0,5.703746500861623e-17,0,0,0,0,1.513946937601921e-17,0,2.1432504174338625e-17,0,0,0.0,0,False,2.116346045744106e-17,UNRESPONSIVE,0,0,0,0,0,0,0,0.0,0,0,0.829139253725335,0,0,0,0,0,0,0,0,2.9326018649736484e-17,0,0,0,40.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.582281303889831,no intent,0,0.0,0.16981647598510383,0.5706259506815796,0,NONE,0,0.6596700192093777,0,0,0,somewhat indirect,0,0,0,6.978188705261222e-17,0,0,0.0,0,0,0.18231038200943836,0,0,UNRESPONSIVE,2.0,True,None,0,NONE,0,None,{'MoralDesert': 0.0},Pain Medications,0.0
65,1,0,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.21183824693037973,0.0,0.0,0.0,1,6.230357644866591e-17,1,1,1,1,1.7721088695746226e-17,1,3.636254715112462e-17,1,1,0.0,1,False,2.1355455751124812e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.504077679271003e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815795,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,9.960912935817589e-17,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,EXPECTANT,None,None,None
66,1,0,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.20007545885245903,0.0,0.0,0.0,1,6.271784226025612e-17,1,1,1,1,2.0269806481627057e-17,1,1.4214949210266778e-17,1,1,0.0,1,False,2.0269806481627057e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.1911162668188193e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,1.5947796224416635e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,DELAYED,None,None,None
67,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.4469642857142857,0.0,0.0,0.0,1,7.331163037813564e-17,1,1,1,1,0.0,1,1.4835979218054374e-17,1,1,0.0,1,False,2.9019935205276023e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.3053404243568605e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815795,1,NONE,1,0.6596700192093777,1,1,1,none,1,1,1,1.18687833744435e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,MINIMAL,None,None,None
68,0,1,1,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.4927933823529412,0.0,0.0,0.0,1,8.323144540176734e-18,0,0,1,0,1.7434244041460257e-17,0,6.078733503542036e-17,1,1,8.885765798802572e-18,1,None,3.3282494084097994e-18,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111527,1,0,0,0,1,0,0,1,2.6879099213106293e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.66603181730909,no intent,0,0.1196823489555658,0.02577303244000003,0.06876893242,1,None,1,0.5407521542977807,1,0,0,somewhat indirect,1,0,1,7.302721892204016e-16,1,0,1.2798376990990782e-17,0,0,0.03343,0,1,None,0.0,False,None,1,None,0,None,None,None,None
69,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.45805084745762714,0.0,0.0,0.0,1,5.947383876064506e-17,1,1,1,1,1.4453872652178552e-17,1,1.4453872652178552e-17,1,1,0.0,1,False,1.495902982536956e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.6813616304795736e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815795,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,1.1563098121742841e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,EXPECTANT,None,None,None
70,0,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.6485,0.0,0.0,0.0,1,6.738798171333871e-17,1,1,1,1,0.0,1,0.0,1,1,0.0,1,False,1.416693944195192e-17,UNRESPONSIVE,1,1,1,1,1,1,1,0.0,1,1,0.829139253725335,1,1,1,1,1,1,1,1,3.1805974980699375e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.582281303889831,no intent,1,0.0,0.16981647598510383,0.5706259506815796,1,NONE,1,0.6596700192093777,1,1,1,somewhat indirect,1,1,1,1.9860273225978183e-16,1,1,0.0,1,1,0.18231038200943836,1,1,UNRESPONSIVE,2.0,True,None,1,NONE,1,DELAYED,None,None,None
