index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,hint.MoralDesert,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,treatment,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,hint,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,
242.0,1.0,0.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'EXPECTANT'}},0.8241921120522389,0.0,0.0,0.0,1.0,6.890524495104837e-17,1.0,1.0,1.0,1.0,1.6486493106486215e-17,1.0,1.3614428239993388e-17,1.0,1.0,0.0,-1.0,1.0,False,2.177784579301883e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.829139253725335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.211764096989959e-17,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.582281303889831,no intent,1.0,0.0,0.16981647598510383,0.5706259506815796,1.0,NONE,None,1.0,0.6596700192093777,1.0,1.0,1.0,none,1.0,1.0,1.0,1.0809956854535448e-16,1.0,1.0,0.0,1.0,1.0,0.18231038200943836,1.0,1.0,UNRESPONSIVE,None,2.0,True,None,1.0,NONE,1.0,EXPECTANT,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
243.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,40.0,11.0,20.0,2.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,40.0,20.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient B' 'location': 'unspecified' 'treatment': 'Pain Medications'}},1.0,0.0,0.0,0.0,0.0,6.130408484890187e-17,0.0,0.0,0.0,0.0,9.034866841019611e-18,0.0,2.866583523299506e-17,0.0,0.0,0.0,1.0,0.0,False,2.183529999821017e-17,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829139253725335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156497676058593e-17,0.0,0.0,0.0,40.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,7.582281303889831,no intent,0.0,0.0,0.16981647598510383,0.5706259506815796,0.0,NONE,Pain Medications,0.0,0.6596700192093777,0.0,0.0,0.0,none,0.0,0.0,0.0,1.254686805875633e-16,0.0,0.0,0.0,0.0,0.0,0.18231038200943836,0.0,0.0,UNRESPONSIVE,{'MoralDesert': 1.0},2.0,True,None,0.0,NONE,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
244.0,2.0,0.0,2.0,False,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,False,False,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,3.0,{'name': 'SITREP' 'params': {}},0.5043568891961865,0.0,0.0,0.0,-1.0,-7.886065479671585e-17,-1.0,-1.0,-1.0,-1.0,-1.5700924586837752e-16,-1.0,-1.2353421402803973e-16,-1.0,-1.0,-1.3877787807814457e-17,-1.0,-1.0,None,-7.850462293418876e-17,None,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.689546953919909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.280974642748223e-17,-1.0,-1.0,-1.0,-240.0,-1.0,-1.0,-1.0,None,-1.0,-1.0,-1.0,None,-1.0,-1.0,None,-1.0,2.0902824327544476,None,-1.0,-1.0,-0.1696149441825902,-0.508188880173971,-1.0,None,None,-1.0,-0.30654491148711993,-1.0,-1.0,-1.0,None,-1.0,-1.0,-1.0,-1.2560739669470201e-15,-1.0,-1.0,-9.064933036736789e-17,-1.0,-1.0,-0.610964637310027,-1.0,-1.0,None,None,-3.0,None,None,-1.0,None,-1.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
245.0,1.0,0.0,1.0,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,0.0,12.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,45.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'Patient A'}},0.19996897496104654,0.0,0.0,0.0,1.0,7.959058639042844e-18,0.0,0.0,1.0,0.0,1.7032002087638615e-17,0.0,4.515413593237499e-17,1.0,1.0,9.447371102957256e-18,-1.0,1.0,None,3.990007657809871e-18,UNRESPONSIVE,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07077786484000001,0.0,1.0,0.12400059432111527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.9910191004777128e-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,neutral,0.0,1.0,0.0,False,1.0,1.0,None,0.0,9.66603181730909,no intent,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,1.0,None,None,1.0,0.5407521542977807,1.0,0.0,0.0,somewhat indirect,1.0,0.0,1.0,6.632958125513569e-16,1.0,0.0,1.3494393008283289e-17,0.0,0.0,0.03343,0.0,1.0,None,None,0.0,False,None,1.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
246.0,1.0,0.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient A' 'category': 'IMMEDIATE'}},0.1845157133,0.0,0.0,0.0,1.0,6.268063989785918e-17,1.0,1.0,1.0,1.0,1.812986607347358e-17,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,False,2.4061040700044157e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.829139253725335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.384055163007362e-17,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.582281303889831,no intent,1.0,0.0,0.16981647598510383,0.5706259506815795,1.0,NONE,None,1.0,0.6596700192093777,1.0,1.0,1.0,somewhat indirect,1.0,1.0,1.0,1.2588808396470963e-16,1.0,1.0,0.0,1.0,1.0,0.18231038200943836,1.0,1.0,UNRESPONSIVE,None,2.0,True,None,1.0,NONE,1.0,IMMEDIATE,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
247.0,0.0,1.0,1.0,False,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'Patient B'}},0.5233357142857142,0.0,0.0,0.0,1.0,8.159039243644296e-18,0.0,0.0,1.0,0.0,1.6788272416142527e-17,0.0,5.20740757162067e-17,1.0,1.0,9.489358487848662e-18,-1.0,1.0,None,3.662547598904345e-18,UNRESPONSIVE,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07077786484000001,0.0,1.0,0.12400059432111527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7148670919316428e-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,neutral,0.0,1.0,0.0,False,1.0,1.0,None,0.0,9.66603181730909,no intent,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,1.0,None,None,1.0,0.5407521542977807,1.0,0.0,0.0,none,1.0,0.0,1.0,6.517152205160847e-16,1.0,0.0,1.3590203259520373e-17,0.0,0.0,0.03343,0.0,1.0,None,None,0.0,False,None,1.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
248.0,0.0,1.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'DELAYED'}},0.5,0.0,0.0,0.0,1.0,5.695323946259568e-17,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,False,1.8010195682678647e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.829139253725335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.280974642748223e-17,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.582281303889831,no intent,1.0,0.0,0.16981647598510383,0.5706259506815796,1.0,NONE,None,1.0,0.6596700192093777,1.0,1.0,1.0,none,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.18231038200943836,1.0,1.0,UNRESPONSIVE,None,2.0,True,None,1.0,NONE,1.0,DELAYED,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
249.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,80.0,11.0,20.0,4.0,0.0,0.0,4.0,1.0,40.0,2.0,1.0,80.0,20.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient B' 'location': 'unspecified' 'treatment': 'Pain Medications'}},1.0,0.0,0.0,0.0,0.0,6.732800757957563e-17,0.0,0.0,0.0,0.0,1.5248689485154586e-17,0.0,3.0718644596813444e-17,0.0,0.0,0.0,1.0,0.0,False,2.090376525973807e-17,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829139253725335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597965159530628e-17,0.0,0.0,0.0,40.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,7.582281303889831,no intent,0.0,0.0,0.16981647598510383,0.5706259506815796,0.0,NONE,Pain Medications,0.0,0.6596700192093777,0.0,0.0,0.0,none,0.0,0.0,0.0,1.219895158812367e-16,0.0,0.0,0.0,0.0,0.0,0.18231038200943836,0.0,0.0,UNRESPONSIVE,{'MoralDesert': 1.0},2.0,True,None,0.0,NONE,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
250.0,0.0,1.0,1.0,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'Patient A'}},0.3943029411764706,0.0,0.0,0.0,0.0,6.697972730949994e-18,0.0,0.0,1.0,0.0,1.8275089886402542e-17,0.0,4.005983733109416e-17,0.0,1.0,8.497263750667029e-18,-1.0,0.0,None,3.8524004946856946e-18,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.07077786484000001,0.0,0.0,0.12400059432111527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.125901824729466e-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0.0,1.0,0.0,False,1.0,0.0,None,0.0,9.66603181730909,no intent,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,1.0,None,None,1.0,0.5407521542977807,1.0,0.0,0.0,somewhat indirect,1.0,0.0,1.0,5.334872447538289e-16,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.03343,0.0,1.0,None,None,0.0,False,None,1.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
251.0,0.0,1.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,120.0,12.0,30.0,4.0,0.0,0.0,4.0,-0.0,60.0,2.0,1.0,120.0,30.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient A' 'category': 'IMMEDIATE'}},0.3975862068965517,0.0,0.0,0.0,1.0,6.975318794095111e-17,1.0,1.0,1.0,1.0,2.5396967122624925e-17,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,False,1.9926618631746875e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.829139253725335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.138819219355553e-17,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.582281303889831,no intent,1.0,0.0,0.16981647598510383,0.5706259506815796,1.0,NONE,None,1.0,0.6596700192093777,1.0,1.0,1.0,somewhat indirect,1.0,1.0,1.0,1.6347743071236158e-16,1.0,1.0,0.0,1.0,1.0,0.18231038200943836,1.0,1.0,UNRESPONSIVE,None,2.0,True,None,1.0,NONE,1.0,IMMEDIATE,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
252.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,80.0,11.0,20.0,4.0,0.0,0.0,4.0,1.0,40.0,2.0,1.0,80.0,20.0,Damage Per Second 4.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'location': 'unspecified' 'treatment': 'Pain Medications'}},0.0,0.0,0.0,0.0,0.0,7.021666937153402e-17,0.0,0.0,0.0,0.0,1.7984075008044228e-17,0.0,1.0352883086820628e-17,0.0,0.0,0.0,0.0,0.0,False,1.9277238621169517e-17,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829139253725335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33697920124112e-17,0.0,0.0,0.0,40.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,7.582281303889831,no intent,0.0,0.0,0.16981647598510383,0.5706259506815796,0.0,NONE,Pain Medications,0.0,0.6596700192093777,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,8.282306469456502e-17,0.0,0.0,0.0,0.0,0.0,0.18231038200943836,0.0,0.0,UNRESPONSIVE,{'MoralDesert': 0.0},2.0,True,None,0.0,NONE,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
253.0,1.0,0.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'MINIMAL'}},0.7678445146666666,0.0,0.0,0.0,1.0,6.359718494177161e-17,1.0,1.0,1.0,1.0,9.555278410998351e-18,1.0,1.9110556821996703e-17,1.0,1.0,0.0,-1.0,1.0,False,2.2714887351218986e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.829139253725335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2524209571647576e-17,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.582281303889831,no intent,1.0,0.0,0.16981647598510383,0.5706259506815796,1.0,NONE,None,1.0,0.6596700192093777,1.0,1.0,1.0,none,1.0,1.0,1.0,7.644222728798681e-17,1.0,1.0,0.0,1.0,1.0,0.18231038200943836,1.0,1.0,UNRESPONSIVE,None,2.0,True,None,1.0,NONE,1.0,MINIMAL,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
254.0,1.0,0.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'DELAYED'}},0.7570509396551723,0.0,0.0,0.0,1.0,6.655290631163614e-17,1.0,1.0,1.0,1.0,1.457794250422612e-17,1.0,1.457794250422612e-17,1.0,1.0,0.0,-1.0,1.0,False,1.8010195682678647e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.829139253725335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.380790970001337e-17,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,7.582281303889831,no intent,1.0,0.0,0.16981647598510383,0.5706259506815796,1.0,NONE,None,1.0,0.6596700192093777,1.0,1.0,1.0,none,1.0,1.0,1.0,1.1662354003380896e-16,1.0,1.0,0.0,1.0,1.0,0.18231038200943836,1.0,1.0,UNRESPONSIVE,None,2.0,True,None,1.0,NONE,1.0,DELAYED,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
